Unnamed: 0,payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,fleetType,operationDurationInSecOG
152951.0,19004856,2,b2b-31336,mfr_goods,unloading,530330279006,53400,38760,93600,480,-122.3535930986403,47.47295060702603,530330279006.0,621300,325414,24.49398798,pickup-delivery,for-hire,480
152952.0,19004739,3,b2b-31336,mfr_goods,unloading,530330279003,54000,38220,93600,720,-122.33444997320504,47.461430244103774,530330279003.0,621300,325414,24.04039561,pickup-delivery,for-hire,720
152953.0,19051250,4,b2b-31336,mfr_goods,unloading,530330286004,54780,38460,93600,540,-122.33520212996903,47.426911675893614,530330286004.0,541700,325414,24.04039561,pickup-delivery,for-hire,540
152954.0,19050462,5,b2b-31336,mfr_goods,unloading,530330290011,55560,38220,93600,660,-122.32329604437632,47.38900017293809,530330290011.0,621500,325414,24.04039561,pickup-delivery,for-hire,660
152955.0,33-db2b19171-,6,b2b-31336,mfr_goods,loading,530330315021,61440,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153032.0,33-db2b19188,0,b2b-31353,mfr_goods,loading,530330315021,37800,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153033.0,27304117,1,b2b-31353,mfr_goods,loading,530530701001,44340,37800,100800,1140,-121.5437370927352,47.12072649438632,20095.0,325414,325414,24.49398798,pickup-delivery,for-hire,1140
153034.0,27304117,2,b2b-31353,mfr_goods,unloading,530330295021,49980,38940,93600,420,-122.17350852229566,47.37950694172241,530330295021.0,325414,325414,24.49398798,pickup-delivery,for-hire,420
153035.0,33-db2b19188-,3,b2b-31353,mfr_goods,loading,530330315021,54540,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153128.0,33-db2b19209,0,b2b-31374,mfr_goods,loading,530330315021,37800,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153129.0,5245892,1,b2b-31374,mfr_goods,loading,530530701001,44340,37800,100800,600,-121.5437370927352,47.12072649438632,20095.0,621500,325414,48.08079122,pickup-delivery,for-hire,600
153130.0,19032241,2,b2b-31374,mfr_goods,unloading,530330303141,48600,38280,93600,720,-122.31466656945554,47.315231110676585,530330303141.0,621300,325414,24.04039561,pickup-delivery,for-hire,720
153131.0,5245892,3,b2b-31374,mfr_goods,unloading,530330300062,49500,38400,93600,960,-122.31308854330845,47.325398572990686,530330300062.0,621500,325414,24.04039561,pickup-delivery,for-hire,960
153132.0,33-db2b19209-,4,b2b-31374,mfr_goods,loading,530330315021,55380,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153165.0,33-db2b19217,0,b2b-31382,mfr_goods,loading,530330315021,37800,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153166.0,5397569,1,b2b-31382,mfr_goods,loading,530530701001,44340,37800,100800,1020,-121.5437370927352,47.12072649438632,20095.0,621500,325414,97.06876718000001,pickup-delivery,for-hire,1020
153167.0,5182863,2,b2b-31382,mfr_goods,unloading,530330091001,56520,38760,93600,1020,-122.32296620290607,47.59935160583917,530330091001.0,621500,325414,24.04039561,pickup-delivery,for-hire,1020
153168.0,27169962,3,b2b-31382,mfr_goods,unloading,530330081003,57720,38520,93600,720,-122.34082399384293,47.61076091686807,530330081003.0,325413,325414,24.04039561,pickup-delivery,for-hire,720
153169.0,5397569,4,b2b-31382,mfr_goods,unloading,530330070005,58620,38820,93600,300,-122.3598067795669,47.625544706231686,530330070005.0,621500,325414,24.49398798,pickup-delivery,for-hire,300
153170.0,5356249,5,b2b-31382,mfr_goods,unloading,530330323133,59040,39000,93600,540,-122.10180452352901,47.67535521023947,530330323133.0,325413,325414,24.49398798,pickup-delivery,for-hire,540
153171.0,33-db2b19217-,6,b2b-31382,mfr_goods,loading,530330315021,65160,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153179.0,33-db2b19219,0,b2b-31384,mfr_goods,loading,530330315021,37800,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153180.0,27222590,1,b2b-31384,mfr_goods,loading,530530701001,44340,37800,100800,720,-121.5437370927352,47.12072649438632,20095.0,325412,325414,48.08079122,pickup-delivery,for-hire,720
153181.0,27222590,2,b2b-31384,mfr_goods,unloading,530330323133,52980,38520,93600,540,-122.0933626955958,47.67500512873724,530330323133.0,325412,325414,48.08079122,pickup-delivery,for-hire,540
153182.0,33-db2b19219-,3,b2b-31384,mfr_goods,loading,530330315021,59460,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153201.0,33-db2b19224,0,b2b-31389,mfr_goods,loading,530330315021,37800,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153202.0,27342283,1,b2b-31389,mfr_goods,loading,530530701001,44340,37800,100800,300,-121.5437370927352,47.12072649438632,20095.0,325411,325414,48.98797596,pickup-delivery,for-hire,300
153203.0,27342283,2,b2b-31389,mfr_goods,unloading,530330228033,52980,38100,93600,540,-122.12078969008137,47.64585552032325,530330228033.0,325411,325414,48.98797596,pickup-delivery,for-hire,540
153204.0,33-db2b19224-,3,b2b-31389,mfr_goods,loading,530330315021,60060,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153205.0,33-db2b19225,0,b2b-31390,mfr_goods,loading,530330315021,37800,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153206.0,27312385,1,b2b-31390,mfr_goods,loading,530530701001,44340,37800,100800,300,-121.5437370927352,47.12072649438632,20095.0,325412,325414,48.98797596,pickup-delivery,for-hire,300
153207.0,27312385,2,b2b-31390,mfr_goods,unloading,530330245001,51840,38100,93600,780,-122.20265413463007,47.57809428959302,530330245001.0,325412,325414,48.98797596,pickup-delivery,for-hire,780
153208.0,33-db2b19225-,3,b2b-31390,mfr_goods,loading,530330315021,58560,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153218.0,33-db2b19228,0,b2b-31393,mfr_goods,loading,530330315021,37800,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153219.0,27213650,1,b2b-31393,mfr_goods,loading,530530701001,44340,37800,100800,780,-121.5437370927352,47.12072649438632,20095.0,621500,325414,48.534383590000004,pickup-delivery,for-hire,780
153220.0,27213650,2,b2b-31393,mfr_goods,unloading,530330262001,52080,38580,93600,840,-122.21652108558307,47.4465186722888,530330262001.0,621500,325414,24.49398798,pickup-delivery,for-hire,840
153221.0,18986036,3,b2b-31393,mfr_goods,unloading,530330251023,52980,38820,93600,540,-122.13131759069681,47.488250690256976,530330251023.0,623A00,325414,24.04039561,pickup-delivery,for-hire,540
153222.0,33-db2b19228-,4,b2b-31393,mfr_goods,loading,530330315021,58020,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153256.0,33-db2b19236,0,b2b-31401,mfr_goods,loading,530330315021,37800,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153257.0,5412682,1,b2b-31401,mfr_goods,loading,530530701001,44340,37800,100800,720,-121.5437370927352,47.12072649438632,20095.0,325412,325414,48.08079122,pickup-delivery,for-hire,720
153258.0,5412682,2,b2b-31401,mfr_goods,unloading,530330263001,52920,38520,93600,720,-122.29916404842372,47.515955353519686,530330263001.0,325412,325414,48.08079122,pickup-delivery,for-hire,720
153259.0,33-db2b19236-,3,b2b-31401,mfr_goods,loading,530330315021,60000,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153289.0,33-db2b19244,0,b2b-31409,mfr_goods,loading,530330315021,37800,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153290.0,5361085,1,b2b-31409,mfr_goods,loading,530530701001,44340,37800,100800,1080,-121.5437370927352,47.12072649438632,20095.0,623A00,325414,96.61517481,pickup-delivery,for-hire,1080
153291.0,5202744,2,b2b-31409,mfr_goods,unloading,530330075001,56100,39000,93600,300,-122.31403018586778,47.6213550167902,530330075001.0,621500,325414,24.04039561,pickup-delivery,for-hire,300
153292.0,19013505,3,b2b-31409,mfr_goods,unloading,530330028001,56880,38400,93600,420,-122.34418968171973,47.6860365953488,530330028001.0,621300,325414,24.04039561,pickup-delivery,for-hire,420
153293.0,19058096,4,b2b-31409,mfr_goods,unloading,530330047004,57600,38220,93600,660,-122.38217197222468,47.66930826622612,530330047004.0,621500,325414,24.04039561,pickup-delivery,for-hire,660
153294.0,5361085,5,b2b-31409,mfr_goods,unloading,530330322083,58260,38880,93600,1200,-122.05442581148554,47.54751711421461,530330322083.0,623A00,325414,24.49398798,pickup-delivery,for-hire,1200
153295.0,33-db2b19244-,6,b2b-31409,mfr_goods,loading,530330315021,63960,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153323.0,33-db2b19249,0,b2b-31414,mfr_goods,loading,530330315021,37800,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153324.0,5192657,1,b2b-31414,mfr_goods,loading,530530701001,44340,37800,100800,720,-121.5437370927352,47.12072649438632,20095.0,621500,325414,97.06876718000001,pickup-delivery,for-hire,720
153325.0,27211255,2,b2b-31414,mfr_goods,unloading,530330066001,56340,38640,93600,780,-122.32724058826471,47.63019426814261,530330066001.0,325414,325414,48.98797596,pickup-delivery,for-hire,780
153326.0,27172229,3,b2b-31414,mfr_goods,unloading,530330081003,58200,38760,93600,780,-122.34082399384293,47.61076091686807,530330081003.0,325413,325414,24.04039561,pickup-delivery,for-hire,780
153327.0,5192657,4,b2b-31414,mfr_goods,unloading,530330085001,59040,38520,93600,1140,-122.325821413477,47.60736617645371,530330085001.0,621500,325414,24.04039561,pickup-delivery,for-hire,1140
153328.0,33-db2b19249-,5,b2b-31414,mfr_goods,loading,530330315021,66480,0,0,0,-121.36938446587672,47.147855247348815,20033.0,,,0.0,pickup-delivery,,0
153481.0,33-db2b19278,0,b2b-31443,mfr_goods,loading,530530701001,28200,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,48.08079122,pickup-delivery,,0
153482.0,5210273,1,b2b-31443,mfr_goods,unloading,530330083001,38700,29100,93600,1200,-122.32510986567816,47.61156192038406,530330083001.0,621500,325414,24.04039561,pickup-delivery,for-hire,1200
153483.0,19070560,2,b2b-31443,mfr_goods,unloading,530330236011,40980,28620,93600,1080,-122.17302405750377,47.617101827066975,530330236011.0,621500,325414,24.04039561,pickup-delivery,for-hire,1080
153484.0,33-db2b19278-,3,b2b-31443,mfr_goods,loading,530530701001,48660,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153503.0,33-db2b19284,0,b2b-31449,mfr_goods,loading,530530701001,35400,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.04039561,pickup-delivery,,0
153504.0,5246417,1,b2b-31449,mfr_goods,unloading,530330300062,42480,35940,93600,420,-122.31308854330845,47.325398572990686,530330300062.0,621500,325414,24.04039561,pickup-delivery,for-hire,420
153505.0,33-db2b19284-,2,b2b-31449,mfr_goods,loading,530530701001,47820,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153572.0,33-db2b19303,0,b2b-31468,mfr_goods,loading,530530701001,31200,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.49398798,pickup-delivery,,0
153573.0,27305316,1,b2b-31468,mfr_goods,unloading,530330295021,38100,31980,93600,420,-122.17350852229566,47.37950694172241,530330295021.0,325414,325414,24.49398798,pickup-delivery,for-hire,420
153574.0,33-db2b19303-,2,b2b-31468,mfr_goods,loading,530530701001,41520,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153648.0,33-db2b19325,0,b2b-31490,mfr_goods,loading,530530701001,25800,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,48.534383590000004,pickup-delivery,,0
153649.0,5244177,1,b2b-31490,mfr_goods,unloading,530330238032,36060,26400,93600,1080,-122.18963053334475,47.62126390236602,530330238032.0,621500,325414,24.04039561,pickup-delivery,for-hire,1080
153650.0,19006220,2,b2b-31490,mfr_goods,unloading,530330014002,37140,27000,93600,600,-122.35030019230976,47.705936709339525,530330014002.0,621300,325414,24.49398798,pickup-delivery,for-hire,600
153651.0,33-db2b19325-,3,b2b-31490,mfr_goods,loading,530530701001,45840,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153679.0,33-db2b19334,0,b2b-31499,mfr_goods,loading,530530701001,17400,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.04039561,pickup-delivery,,0
153680.0,5222387,1,b2b-31499,mfr_goods,unloading,530330258051,25080,18240,93600,1200,-122.19694709334809,47.44646583935832,530330258051.0,621500,325414,24.04039561,pickup-delivery,for-hire,1200
153681.0,33-db2b19334-,2,b2b-31499,mfr_goods,loading,530530701001,31500,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153727.0,33-db2b19349,0,b2b-31514,mfr_goods,loading,530530701001,24600,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.04039561,pickup-delivery,,0
153728.0,5200588,1,b2b-31514,mfr_goods,unloading,530330075001,34260,25740,93600,300,-122.31403018586778,47.6213550167902,530330075001.0,621500,325414,24.04039561,pickup-delivery,for-hire,300
153729.0,33-db2b19349-,2,b2b-31514,mfr_goods,loading,530530701001,39780,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153810.0,33-db2b19373,0,b2b-31538,mfr_goods,loading,530530701001,35400,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,48.98797596,pickup-delivery,,0
153811.0,27334865,1,b2b-31538,mfr_goods,unloading,530330228033,46380,36120,93600,420,-122.12078969008137,47.64585552032325,530330228033.0,325411,325414,24.49398798,pickup-delivery,for-hire,420
153812.0,5189066,2,b2b-31538,mfr_goods,unloading,530330084002,48180,36600,93600,840,-122.3216942234654,47.61305722309255,530330084002.0,621400,325414,24.49398798,pickup-delivery,for-hire,840
153813.0,33-db2b19373-,3,b2b-31538,mfr_goods,loading,530530701001,56160,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153826.0,33-db2b19378,0,b2b-31543,mfr_goods,loading,530530701001,25200,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.49398798,pickup-delivery,,0
153827.0,27338459,1,b2b-31543,mfr_goods,unloading,530330228033,34560,26220,93600,300,-122.12078969008137,47.64585552032325,530330228033.0,325411,325414,24.49398798,pickup-delivery,for-hire,300
153828.0,33-db2b19378-,2,b2b-31543,mfr_goods,loading,530530701001,41580,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153845.0,33-db2b19384,0,b2b-31549,mfr_goods,loading,530530701001,32400,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.04039561,pickup-delivery,,0
153846.0,5180453,1,b2b-31549,mfr_goods,unloading,530330091001,41940,33300,93600,480,-122.32296620290607,47.59935160583917,530330091001.0,621500,325414,24.04039561,pickup-delivery,for-hire,480
153847.0,33-db2b19384-,2,b2b-31549,mfr_goods,loading,530530701001,49440,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153858.0,33-db2b19388,0,b2b-31553,mfr_goods,loading,530530701001,39600,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,918.9781416200001,pickup-delivery,,0
153859.0,5195274,1,b2b-31553,mfr_goods,unloading,530330085001,49560,40680,93600,840,-122.325821413477,47.60736617645371,530330085001.0,621500,325414,24.04039561,pickup-delivery,for-hire,840
153860.0,25220881,2,b2b-31553,mfr_goods,unloading,530330323133,52200,39900,93600,960,-122.08334866966914,47.67560453535347,530330323133.0,334510,33211B,894.9377460100001,pickup-delivery,for-hire,960
153861.0,33-db2b19388-,3,b2b-31553,mfr_goods,loading,530530701001,60000,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153873.0,33-db2b19392,0,b2b-31557,mfr_goods,loading,530530701001,21600,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.49398798,pickup-delivery,,0
153874.0,5197129,1,b2b-31557,mfr_goods,unloading,530330076003,31020,22200,93600,300,-122.31159414530453,47.62365755401227,530330076003.0,623A00,325414,24.49398798,pickup-delivery,for-hire,300
153875.0,33-db2b19392-,2,b2b-31557,mfr_goods,loading,530530701001,38520,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153926.0,33-db2b19408,0,b2b-31573,mfr_goods,loading,530530701001,34800,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,48.98797596,pickup-delivery,,0
153927.0,5391429,1,b2b-31573,mfr_goods,unloading,530330006004,47520,36000,93600,900,-122.34446558935286,47.70803472635949,530330006004.0,621500,325414,24.49398798,pickup-delivery,for-hire,900
153928.0,5189098,2,b2b-31573,mfr_goods,unloading,530330084002,49440,35880,93600,780,-122.3216942234654,47.61305722309255,530330084002.0,621400,325414,24.49398798,pickup-delivery,for-hire,780
153929.0,33-db2b19408-,3,b2b-31573,mfr_goods,loading,530530701001,57360,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153990.0,33-db2b19427,0,b2b-31592,mfr_goods,loading,530530701001,40800,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.49398798,pickup-delivery,,0
153991.0,5390582,1,b2b-31592,mfr_goods,unloading,530330006004,51480,41760,93600,420,-122.3342308998696,47.70836577597099,530330006004.0,621500,325414,24.49398798,pickup-delivery,for-hire,420
153992.0,33-db2b19427-,2,b2b-31592,mfr_goods,loading,530530701001,60000,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
153997.0,33-db2b19429,0,b2b-31594,mfr_goods,loading,530530701001,40800,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.49398798,pickup-delivery,,0
153998.0,5387940,1,b2b-31594,mfr_goods,unloading,530330093002,49920,41280,93600,480,-122.33551620688608,47.5893494826185,530330093002.0,621500,325414,24.49398798,pickup-delivery,for-hire,480
153999.0,33-db2b19429-,2,b2b-31594,mfr_goods,loading,530530701001,57420,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154004.0,33-db2b19431,0,b2b-31596,mfr_goods,loading,530530701001,33000,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,48.534383590000004,pickup-delivery,,0
154005.0,5401698,1,b2b-31596,mfr_goods,unloading,530330263001,42420,33480,93600,360,-122.29916404842372,47.515955353519686,530330263001.0,325412,325414,24.04039561,pickup-delivery,for-hire,360
154006.0,5362543,2,b2b-31596,mfr_goods,unloading,530330303042,45300,33360,93600,600,-122.31953406733291,47.28680854683981,530330303042.0,623A00,325414,24.49398798,pickup-delivery,for-hire,600
154007.0,33-db2b19431-,3,b2b-31596,mfr_goods,loading,530530701001,48300,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154099.0,33-db2b19459,0,b2b-31624,mfr_goods,loading,530530701001,33000,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.49398798,pickup-delivery,,0
154100.0,5393202,1,b2b-31624,mfr_goods,unloading,530330084002,42120,33360,93600,720,-122.32140662928904,47.61212121728506,530330084002.0,621500,325414,24.49398798,pickup-delivery,for-hire,720
154101.0,33-db2b19459-,2,b2b-31624,mfr_goods,loading,530530701001,49980,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154112.0,33-db2b19463,0,b2b-31628,mfr_goods,loading,530530701001,39600,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,1348.53011601,pickup-delivery,,0
154113.0,28725060,1,b2b-31628,mfr_goods,unloading,530330253023,48540,40140,93600,540,-122.20991681564226,47.473706093998345,530330253023.0,336120,336350,1324.4897204000001,pickup-delivery,for-hire,540
154114.0,5399191,2,b2b-31628,mfr_goods,unloading,530330263001,49500,40740,93600,840,-122.29916404842372,47.515955353519686,530330263001.0,325412,325414,24.04039561,pickup-delivery,for-hire,840
154115.0,33-db2b19463-,3,b2b-31628,mfr_goods,loading,530530701001,56580,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154116.0,33-db2b19464,0,b2b-31629,mfr_goods,loading,530530701001,41400,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.04039561,pickup-delivery,,0
154117.0,5399284,1,b2b-31629,mfr_goods,unloading,530330263001,49860,42300,93600,660,-122.29916404842372,47.515955353519686,530330263001.0,325412,325414,24.04039561,pickup-delivery,for-hire,660
154118.0,33-db2b19464-,2,b2b-31629,mfr_goods,loading,530530701001,56760,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154119.0,33-db2b19465,0,b2b-31630,mfr_goods,loading,530530701001,31200,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,421.84090410000005,pickup-delivery,,0
154120.0,22347270,1,b2b-31630,mfr_goods,unloading,530330253013,39360,31560,93600,1020,-122.20144421883595,47.48058229743676,530330253013.0,33331A,33399B,421.84090410000005,pickup-delivery,for-hire,1020
154121.0,33-db2b19465-,2,b2b-31630,mfr_goods,loading,530530701001,46800,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154126.0,33-db2b19467,0,b2b-31632,mfr_goods,loading,530530701001,32400,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,48.534383590000004,pickup-delivery,,0
154127.0,5401437,1,b2b-31632,mfr_goods,unloading,530330263001,41580,33420,93600,600,-122.29916404842372,47.515955353519686,530330263001.0,325412,325414,24.04039561,pickup-delivery,for-hire,600
154128.0,19043337,2,b2b-31632,mfr_goods,unloading,530330221011,44640,32880,93600,660,-122.24333244472375,47.75150805683316,530330221011.0,621400,325414,24.49398798,pickup-delivery,for-hire,660
154129.0,33-db2b19467-,3,b2b-31632,mfr_goods,loading,530530701001,53400,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154159.0,33-db2b19477,0,b2b-31642,mfr_goods,loading,530530701001,36000,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,156.03577528,pickup-delivery,,0
154160.0,5321427,1,b2b-31642,mfr_goods,unloading,530330049005,48300,37080,93600,900,-122.34986848194576,47.66114593735704,530330049005.0,623A00,325414,24.49398798,pickup-delivery,for-hire,900
154161.0,26007775,2,b2b-31642,mfr_goods,unloading,530330303132,51420,37200,93600,960,-122.31351851896298,47.29774852737469,530330303132.0,339910,339910,131.5417873,pickup-delivery,for-hire,960
154162.0,33-db2b19477-,3,b2b-31642,mfr_goods,loading,530530701001,57180,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154180.0,33-db2b19483,0,b2b-31648,mfr_goods,loading,530530701001,31200,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.49398798,pickup-delivery,,0
154181.0,5326049,1,b2b-31648,mfr_goods,unloading,530330323133,40260,31800,93600,360,-122.10180452352901,47.67535521023947,530330323133.0,325413,325414,24.49398798,pickup-delivery,for-hire,360
154182.0,33-db2b19483-,2,b2b-31648,mfr_goods,loading,530530701001,47460,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154233.0,33-db2b19499,0,b2b-31664,mfr_goods,loading,530530701001,18600,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,48.98797596,pickup-delivery,,0
154234.0,19010224,1,b2b-31664,mfr_goods,unloading,530330041004,28380,19200,93600,960,-122.27580628987104,47.66842118894601,530330041004.0,621300,325414,24.49398798,pickup-delivery,for-hire,960
154235.0,27199942,2,b2b-31664,mfr_goods,unloading,530330066001,29940,19200,93600,900,-122.32724058826471,47.63019426814261,530330066001.0,325414,325414,24.49398798,pickup-delivery,for-hire,900
154236.0,33-db2b19499-,3,b2b-31664,mfr_goods,loading,530530701001,33960,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154237.0,33-db2b19500,0,b2b-31665,mfr_goods,loading,530530701001,45000,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.49398798,pickup-delivery,,0
154238.0,5315168,1,b2b-31665,mfr_goods,unloading,530330006004,55320,45300,93600,960,-122.33400873708077,47.71394724942204,530330006004.0,623A00,325414,24.49398798,pickup-delivery,for-hire,960
154239.0,33-db2b19500-,2,b2b-31665,mfr_goods,loading,530530701001,64380,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154253.0,33-db2b19505,0,b2b-31670,mfr_goods,loading,530530701001,32400,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.49398798,pickup-delivery,,0
154254.0,5341425,1,b2b-31670,mfr_goods,unloading,530330323133,41340,33480,93600,660,-122.10180452352901,47.67535521023947,530330323133.0,325413,325414,24.49398798,pickup-delivery,for-hire,660
154255.0,33-db2b19505-,2,b2b-31670,mfr_goods,loading,530530701001,48840,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154262.0,33-db2b19508,0,b2b-31673,mfr_goods,loading,530530701001,31800,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,48.98797596,pickup-delivery,,0
154263.0,5345364,1,b2b-31673,mfr_goods,unloading,530330323133,43020,32880,93600,300,-122.10180452352901,47.67535521023947,530330323133.0,325413,325414,24.49398798,pickup-delivery,for-hire,300
154264.0,27204067,2,b2b-31673,mfr_goods,unloading,530330066001,45480,32760,93600,480,-122.32724058826471,47.63019426814261,530330066001.0,325414,325414,24.49398798,pickup-delivery,for-hire,480
154265.0,33-db2b19508-,3,b2b-31673,mfr_goods,loading,530530701001,49080,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154266.0,33-db2b19509,0,b2b-31674,mfr_goods,loading,530530701001,43800,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,48.98797596,pickup-delivery,,0
154267.0,5345696,1,b2b-31674,mfr_goods,unloading,530330323133,53040,44220,93600,1140,-122.10180452352901,47.67535521023947,530330323133.0,325413,325414,24.49398798,pickup-delivery,for-hire,1140
154268.0,27304967,2,b2b-31674,mfr_goods,unloading,530330295021,57360,44340,93600,600,-122.17350852229566,47.37950694172241,530330295021.0,325414,325414,24.49398798,pickup-delivery,for-hire,600
154269.0,33-db2b19509-,3,b2b-31674,mfr_goods,loading,530530701001,60960,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
154313.0,33-db2b19523,0,b2b-31688,mfr_goods,loading,530530701001,29400,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,24.49398798,pickup-delivery,,0
154314.0,5337793,1,b2b-31688,mfr_goods,unloading,530330323133,38100,30240,93600,1080,-122.10180452352901,47.67535521023947,530330323133.0,325413,325414,24.49398798,pickup-delivery,for-hire,1080
154315.0,33-db2b19523-,2,b2b-31688,mfr_goods,loading,530530701001,46020,0,0,0,-121.5437370927352,47.12072649438632,20095.0,,,0.0,pickup-delivery,,0
