carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY,mesoZone,vehicleTypeIdOrig,vehicleIdOrig
6419952-1-mdv,b2b-1,ft-5cf26a,ft-mdv-Dsl,530610533012,-122.32594580450912,48.26114512751136,530610533012.0,mdv_D_Diesel,b2b--c61-1
7371482-1-mdv,b2b-28,ft-8e3d6e,ft-mdv-Dsl,530610420051,-122.2869402173399,47.88719221185544,530610420051.0,mdv_D_Diesel,b2b--c61-120
7371482-1-mdv,b2b-34,ft-5b70d4,ft-mdv-Dsl,530610420051,-122.2869402173399,47.88719221185544,530610420051.0,mdv_D_Diesel,b2b--c61-132
6382301-1-mdv,b2b-46,ft-2226c8,ft-mdv-Gas,530530729061,-122.55458304299809,47.04914301037767,530419710003.0,mdv_G_Gasoline,b2b--c61-192
6407918-1-mdv,b2b-67,ft-dbcf2f,ft-mdv-Gas,530610510001,-122.3298311365793,47.7965608226676,530610510001.0,mdv_G_Gasoline,b2b--c61-262
6428585-2-hdt,b2b-70,ft-ee05d0,ft-hdt-Dsl,530610537001,-121.3129665338595,48.04696927699508,530630122001.0,hdt_D_Diesel,b2b--c61-277
6414943-1-hdt,b2b-72,ft-eac43c,ft-hdt-Dsl,530610528032,-122.17852833880164,48.11758183627731,530610528032.0,hdt_D_Diesel,b2b--c61-282
6414943-2-hdt,b2b-73,ft-0b0a92,ft-hdt-Dsl,530610528032,-122.17852833880164,48.11758183627731,530610528032.0,hdt_D_Diesel,b2b--c61-283
7370194-1-mdv,b2b-108,ft-4cfda1,ft-mdv-Dsl,530610519252,-122.20227516094846,47.79624312343076,530610519252.0,mdv_D_Diesel,b2b--c61-661
7370194-1-mdv,b2b-109,ft-c142fa,ft-mdv-Dsl,530610519252,-122.20227516094846,47.79624312343076,530610519252.0,mdv_D_Diesel,b2b--c61-662
6414084-1-hdt,b2b-116,ft-4d5c5b,ft-hdt-Dsl,530610418052,-122.22329040937673,47.90800273616338,530610418052.0,hdt_D_Diesel,b2b--c61-672
6414084-1-hdt,b2b-118,ft-b36aec,ft-hdv-Dsl,530610418052,-122.22329040937673,47.90800273616338,530610418052.0,hdv_D_Diesel,b2b--c61-674
6414084-2-hdv,b2b-142,ft-65560f,ft-hdv-Dsl,530610418052,-122.22329040937673,47.90800273616338,530610418052.0,hdv_D_Diesel,b2b--c61-801
6414084-5-mdv,b2b-156,ft-4892a5,ft-mdv-Dsl,530610418052,-122.22329040937673,47.90800273616338,530610418052.0,mdv_D_Diesel,b2b--c61-986
6381432-1-hdt,b2b-177,ft-ebf2c6,ft-hdt-Dsl,530530729061,-122.55458304299809,47.04914301037767,530419708004.0,hdt_D_Diesel,b2b--c61-1263
6418742-4-ld3,b2b-181,ft-279344,ft-ld3-Gas,530610413042,-122.24513281376547,47.92338589167216,530610413042.0,ld3_G_Gasoline,b2b--c61-1286
6418742-4-ld3,b2b-183,ft-0bc4d6,ft-ld3-Gas,530610413042,-122.24513281376547,47.92338589167216,530610413042.0,ld3_G_Gasoline,b2b--c61-1288
6418742-1-hdt,b2b-205,ft-bb8252,ft-hdt-Dsl,530610413042,-122.24513281376547,47.92338589167216,530610413042.0,hdt_D_Diesel,b2b--c61-1406
6418742-1-hdt,b2b-209,ft-5f91db,ft-hdt-Dsl,530610413042,-122.24513281376547,47.92338589167216,530610413042.0,hdt_D_Diesel,b2b--c61-1410
6418742-2-hdv,b2b-234,ft-50302,ft-hdv-Dsl,530610413042,-122.24513281376547,47.92338589167216,530610413042.0,hdv_D_Diesel,b2b--c61-1529
6418742-2-hdv,b2b-235,ft-eab829,ft-hdv-Dsl,530610413042,-122.24513281376547,47.92338589167216,530610413042.0,hdv_D_Diesel,b2b--c61-1530
6418742-2-ld3,b2b-250,ft-79c275,ft-ld3-Dsl,530610413042,-122.24513281376547,47.92338589167216,530610413042.0,ld3_D_Diesel,b2b--c61-1853
6433892-1-hdt,b2b-265,ft-74174,ft-hdt-Dsl,530530726032,-122.77367858556694,47.18841308427953,530670105101.0,hdt_D_Diesel,b2b--c61-1933
6418742-5-mdv,b2b-278,ft-666a06,ft-mdv-Dsl,530610413042,-122.24513281376547,47.92338589167216,530610413042.0,mdv_D_Diesel,b2b--c61-1990
6418742-5-mdv,b2b-280,ft-486852,ft-mdv-Dsl,530610413042,-122.24513281376547,47.92338589167216,530610413042.0,mdv_D_Diesel,b2b--c61-1992
7370692-1-hdt,b2b-298,ft-632708,ft-hdt-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,hdt_D_Diesel,b2b--c61-2255
7370692-1-hdt,b2b-303,ft-23bdba,ft-hdv-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,hdv_D_Diesel,b2b--c61-2261
7370692-2-hdv,b2b-310,ft-70f61f,ft-hdv-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,hdv_D_Diesel,b2b--c61-2387
7370692-2-hdv,b2b-317,ft-05a860,ft-hdv-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,hdv_D_Diesel,b2b--c61-2275
7370692-2-hdv,b2b-323,ft-d74e27,ft-hdv-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,hdv_D_Diesel,b2b--c61-2281
7370692-2-hdv,b2b-332,ft-546be4,ft-hdv-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,hdv_D_Diesel,b2b--c61-2383
7370692-2-hdv,b2b-333,ft-88090e,ft-hdv-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,hdv_D_Diesel,b2b--c61-2384
7370692-2-ld1,b2b-337,ft-8abdaa,ft-ld1-Gas,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,ld1_G_Gasoline,b2b--c61-2543
7370692-2-ld3,b2b-338,ft-db790b,ft-ld3-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,ld3_D_Diesel,b2b--c61-2665
7370692-2-ld3,b2b-340,ft-c26335,ft-ld3-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,ld3_D_Diesel,b2b--c61-2677
7370692-5-mdv,b2b-346,ft-20a5b0,ft-mdv-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,mdv_D_Diesel,b2b--c61-2687
7370692-5-mdv,b2b-350,ft-3d2feb,ft-mdv-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,mdv_D_Diesel,b2b--c61-2693
7370692-3-ld1,b2b-370,ft-499921,ft-ld1-Gas,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,ld1_G_Gasoline,b2b--c61-2914
7370692-3-ld3,b2b-371,ft-20ed54,ft-ld3-Dsl,530610408002,-122.20740921411743,47.97867025191261,530610408002.0,ld3_D_Diesel,b2b--c61-2919
6418742-3-mdv,b2b-374,ft-f26aa0,ft-mdv-Dsl,530610413042,-122.24513281376547,47.92338589167216,530610413042.0,mdv_D_Diesel,b2b--c61-2939
6413572-1-hdt,b2b-399,ft-03b4d0,ft-hdt-Dsl,530610413042,-122.25348949546967,47.923860331769944,530610413042.0,hdt_D_Diesel,b2b--c61-3054
6413572-1-hdt,b2b-400,ft-d255cb,ft-hdt-Dsl,530610413042,-122.25348949546967,47.923860331769944,530610413042.0,hdt_D_Diesel,b2b--c61-3055
6413572-2-hdv,b2b-410,ft-59dd2c,ft-hdv-Dsl,530610413042,-122.25348949546967,47.923860331769944,530610413042.0,hdv_D_Diesel,b2b--c61-3102
6402564-1-mdv,b2b-415,ft-27a7e2,ft-mdv-Dsl,530610533024,-122.33637628529196,48.27571504521136,530579518002.0,mdv_D_Diesel,b2b--c61-3107
6407441-2-ld3,b2b-419,ft-07c0f8,ft-ld3-Gas,530610420053,-122.3199810100129,47.8985669724661,530610420053.0,ld3_G_Gasoline,b2b--c61-3120
6407441-3-mdv,b2b-431,ft-fc024f,ft-mdv-Dsl,530610420053,-122.3199810100129,47.8985669724661,530610420053.0,mdv_D_Diesel,b2b--c61-3178
6407441-1-ld1,b2b-437,ft-1672f0,ft-ld1-Gas,530610420053,-122.3199810100129,47.8985669724661,530610420053.0,ld1_G_Gasoline,b2b--c61-3225
5046630-1-hdt,b2b-446,ft-ae8dfa,ft-hdt-Dsl,530530732003,-122.23686164863837,46.78405482602736,410670310062.0,hdt_D_Diesel,b2b--c61-3270
6405745-1-mdv,b2b-451,ft-ed338f,ft-mdv-Dsl,530610519261,-122.14826813760581,47.78394708725291,530610519261.0,mdv_D_Diesel,b2b--c61-3283
6419135-1-mdv,b2b-469,ft-9a901d,ft-mdv-Dsl,530610524014,-122.10226308744468,47.92855376131855,530610524014.0,mdv_D_Diesel,b2b--c61-3346
6383574-1-mdv,b2b-496,ft-00aaa0,ft-mdv-Dsl,530530726023,-122.81366024549298,47.26483214335009,530459606001.0,mdv_D_Diesel,b2b--c61-3462
7370913-1-mdv,b2b-526,ft-d0a706,ft-mdv-Dsl,530610413042,-122.24364547951886,47.927381081472774,530610413042.0,mdv_D_Diesel,b2b--c61-3668
7370913-1-mdv,b2b-531,ft-0695ce,ft-mdv-Dsl,530610413042,-122.24364547951886,47.927381081472774,530610413042.0,mdv_D_Diesel,b2b--c61-3673
7370913-1-mdv,b2b-542,ft-de2198,ft-mdv-Dsl,530610413042,-122.24364547951886,47.927381081472774,530610413042.0,mdv_D_Diesel,b2b--c61-3685
7370913-1-mdv,b2b-543,ft-7da537,ft-mdv-Dsl,530610413042,-122.24364547951886,47.927381081472774,530610413042.0,mdv_D_Diesel,b2b--c61-3686
7370913-1-mdv,b2b-544,ft-6e6a69,ft-mdv-Dsl,530610413042,-122.24364547951886,47.927381081472774,530610413042.0,mdv_D_Diesel,b2b--c61-3687
7367750-1-mdv,b2b-566,ft-723c9f,ft-mdv-Dsl,530530729061,-122.55458304299809,47.04914301037767,530419714002.0,mdv_D_Diesel,b2b--c61-3829
7456615-1-mdv,b2b-578,ft-426fa1,ft-mdv-Gas,530530701001,-121.54391785380213,47.120873235938916,530779400023.0,mdv_G_Gasoline,b2b--c61-3865
7456440-1-mdv,b2b-579,ft-8bc366,ft-mdv-Dsl,530610537001,-121.3129665338595,48.04696927699508,530630116001.0,mdv_D_Diesel,b2b--c61-3866
6313883-1-hdt,b2b-581,ft-d720e9,ft-hdt-Dsl,530350901011,-122.60737456044446,47.9240198882443,530299713002.0,hdt_D_Diesel,b2b--c61-3873
6420282-1-hdt,b2b-589,ft-1947c5,ft-hdt-Dsl,530610519121,-122.11937227352385,47.804945792142696,530610519121.0,hdt_D_Diesel,b2b--c61-3900
6420282-2-hdt,b2b-604,ft-cd19a5,ft-hdt-Dsl,530610519121,-122.11937227352385,47.804945792142696,530610519121.0,hdt_D_Diesel,b2b--c61-3916
6418291-1-mdv,b2b-631,ft-1a6643,ft-mdv-Dsl,530610419011,-122.27638149293114,47.90752559691929,530610419011.0,mdv_D_Diesel,b2b--c61-3991
7371476-1-mdv,b2b-638,ft-093c11,ft-mdv-Dsl,530610413042,-122.27943215833075,47.9386216398709,530610413042.0,mdv_D_Diesel,b2b--c61-4025
6412043-1-mdv,b2b-661,ft-b93ad9,ft-mdv-Dsl,530610408002,-122.2148462170804,47.98078363030425,530610408002.0,mdv_D_Diesel,b2b--c61-4134
6407008-1-mdv,b2b-668,ft-a7ec33,ft-mdv-Dsl,530610519252,-122.2028881122448,47.79688731557295,530610519252.0,mdv_D_Diesel,b2b--c61-4171
5042361-3-mdv,b2b-678,ft-998573,ft-mdv-Dsl,530530732003,-122.23686164863837,46.78405482602736,410670330003.0,mdv_D_Diesel,b2b--c61-4218
6410751-1-hdt,b2b-712,ft-6da8b4,ft-hdt-Dsl,530610419011,-122.2786491900972,47.899188788917826,530610419011.0,hdt_D_Diesel,b2b--c61-4317
6410751-1-hdt,b2b-715,ft-4b959e,ft-hdt-Dsl,530610419011,-122.2786491900972,47.899188788917826,530610419011.0,hdt_D_Diesel,b2b--c61-4331
6412291-1-mdv,b2b-728,ft-9b7f01,ft-mdv-Dsl,530610413042,-122.24795402637237,47.9302244199032,530610413042.0,mdv_D_Diesel,b2b--c61-4385
7456299-2-hdv,b2b-745,ft-f5194e,ft-hdv-Dsl,530610519252,-122.20338539635983,47.79710464451165,530610519252.0,hdv_D_Diesel,b2b--c61-4430
7371282-2-hdv,b2b-751,ft-6748a3,ft-hdv-Dsl,530610528032,-122.17671389421413,48.13407152154989,530610528032.0,hdv_D_Diesel,b2b--c61-4459
7371282-2-ld1,b2b-753,ft-13d10b,ft-ld1-Gas,530610528032,-122.17671389421413,48.13407152154989,530610528032.0,ld1_G_Gasoline,b2b--c61-4475
7371282-1-ld1,b2b-758,ft-19e7be,ft-ld1-Gas,530610528032,-122.17671389421413,48.13407152154989,530610528032.0,ld1_G_Gasoline,b2b--c61-4499
7371282-1-ld1,b2b-759,ft-54e531,ft-ld1-Gas,530610528032,-122.17671389421413,48.13407152154989,530610528032.0,ld1_G_Gasoline,b2b--c61-4500
6435004-1-mdv,b2b-796,ft-bdb6f2,ft-mdv-Dsl,530530726032,-122.77367858556694,47.18841308427953,530670122122.0,mdv_D_Diesel,b2b--c61-4574
6413025-1-mdv,b2b-801,ft-b93b59,ft-mdv-Gas,530610413042,-122.24392022414881,47.927265668570165,530610413042.0,mdv_G_Gasoline,b2b--c61-4584
6413024-1-mdv,b2b-830,ft-dbc156,ft-mdv-Dsl,530610413042,-122.26069704103733,47.94048495866337,530610413042.0,mdv_D_Diesel,b2b--c61-4715
6413024-1-mdv,b2b-835,ft-083d21,ft-mdv-Dsl,530610413042,-122.26069704103733,47.94048495866337,530610413042.0,mdv_D_Diesel,b2b--c61-4757
6415405-1-mdv,b2b-848,ft-459b77,ft-mdv-Dsl,530610528032,-122.18379988682922,48.12415764147393,530610528032.0,mdv_D_Diesel,b2b--c61-4786
6415405-1-mdv,b2b-851,ft-c6b8c4,ft-mdv-Dsl,530610528032,-122.18379988682922,48.12415764147393,530610528032.0,mdv_D_Diesel,b2b--c61-4789
7371150-1-mdv,b2b-868,ft-164b07,ft-mdv-Dsl,530610528032,-122.17135826892655,48.11870455629089,530610528032.0,mdv_D_Diesel,b2b--c61-4895
6419611-1-mdv,b2b-873,ft-d9d6b5,ft-mdv-Dsl,530610524014,-122.10228964826,47.92912512045848,530610524014.0,mdv_D_Diesel,b2b--c61-4899
6419611-1-mdv,b2b-884,ft-beac6e,ft-mdv-Dsl,530610524014,-122.10228964826,47.92912512045848,530610524014.0,mdv_D_Diesel,b2b--c61-4910
6419611-1-mdv,b2b-887,ft-0c1d24,ft-mdv-Dsl,530610524014,-122.10228964826,47.92912512045848,530610524014.0,mdv_D_Diesel,b2b--c61-4913
6419611-1-mdv,b2b-906,ft-9b68c8,ft-mdv-Dsl,530610524014,-122.10228964826,47.92912512045848,530610524014.0,mdv_D_Diesel,b2b--c61-4932
6419611-1-mdv,b2b-908,ft-eeb9f0,ft-mdv-Dsl,530610524014,-122.10228964826,47.92912512045848,530610524014.0,mdv_D_Diesel,b2b--c61-4934
6419611-1-mdv,b2b-929,ft-6dd3cb,ft-mdv-Dsl,530610524014,-122.10228964826,47.92912512045848,530610524014.0,mdv_D_Diesel,b2b--c61-5220
6419611-1-mdv,b2b-945,ft-f211c9,ft-mdv-Dsl,530610524014,-122.10228964826,47.92912512045848,530610524014.0,mdv_D_Diesel,b2b--c61-5236
6411743-1-mdv,b2b-948,ft-789f07,ft-mdv-Dsl,530610415001,-122.19574712208535,47.963980045094836,530610415001.0,mdv_D_Diesel,b2b--c61-5241
7370916-1-mdv,b2b-949,ft-2c8c8a,ft-mdv-Gas,530610413042,-122.25290593853809,47.92369442951878,530610413042.0,mdv_G_Gasoline,b2b--c61-5255
6408181-1-mdv,b2b-960,ft-f4d627,ft-mdv-Gas,530610519222,-122.21662744262782,47.796246312616326,530610519222.0,mdv_G_Gasoline,b2b--c61-5276
6407750-1-mdv,b2b-962,ft-5c303a,ft-mdv-Dsl,530610420051,-122.28423676135844,47.880006370889106,530610420051.0,mdv_D_Diesel,b2b--c61-5288
6298425-1-mdv,b2b-972,ft-2abb66,ft-mdv-Dsl,530530732003,-122.23686164863837,46.78405482602736,530110406082.0,mdv_D_Diesel,b2b--c61-5311
5041021-1-mdv,b2b-995,ft-7e1894,ft-mdv-Gas,530530732003,-122.23686164863837,46.78405482602736,410670320011.0,mdv_G_Gasoline,b2b--c61-5374
4954481-1-mdv,b2b-1001,ft-224419,ft-mdv-Gas,530530732003,-122.23686164863837,46.78405482602736,410030104002.0,mdv_G_Gasoline,b2b--c61-5401
6419651-1-mdv,b2b-1034,ft-b3eb6c,ft-mdv-Gas,530610533011,-122.37175814469856,48.24101885283303,530610533011.0,mdv_G_Gasoline,b2b--c61-5493
6413194-1-mdv,b2b-1052,ft-5c6542,ft-mdv-Dsl,530610413041,-122.28271907276823,47.95227417537295,530610413041.0,mdv_D_Diesel,b2b--c61-5609
7371098-1-ld3,b2b-1060,ft-7f80c0,ft-ld3-Dsl,530610528032,-122.17831171864796,48.11749859788531,530610528032.0,ld3_D_Diesel,b2b--c61-5629
7370822-5-mdv,b2b-1092,ft-682ac7,ft-mdv-Dsl,530610413042,-122.24361637913266,47.92736143352999,530610413042.0,mdv_D_Diesel,b2b--c61-5745
7370822-2-ld3,b2b-1094,ft-b01402,ft-ld3-Dsl,530610413042,-122.24361637913266,47.92736143352999,530610413042.0,ld3_D_Diesel,b2b--c61-5765
7455588-1-hdt,b2b-1108,ft-2fe41f,ft-hdt-Dsl,530350901011,-122.60737456044446,47.9240198882443,530319505002.0,hdt_D_Diesel,b2b--c61-5806
4963782-1-mdv,b2b-1114,ft-debb22,ft-mdv-Dsl,530530732003,-122.23686164863837,46.78405482602736,410050232011.0,mdv_D_Diesel,b2b--c61-5829
7461577-1-mdv,b2b-1124,ft-edd95a,ft-mdv-Gas,530610519261,-122.1470681300629,47.78546303285411,530610519261.0,mdv_G_Gasoline,b2b--c61-5850
7456285-1-mdv,b2b-1134,ft-efbf85,ft-mdv-Dsl,530610533014,-122.37084123709289,48.248501113238994,530579519002.0,mdv_D_Diesel,b2b--c61-5904
5019957-1-hdt,b2b-1166,ft-58e77d,ft-hdt-Dsl,530530732003,-122.23686164863837,46.78405482602736,410510027021.0,hdt_D_Diesel,b2b--c61-5999
7193717-1-hdt,b2b-1176,ft-04aa39,ft-hdt-Dsl,530530732003,-122.23686164863837,46.78405482602736,410510076001.0,hdt_D_Diesel,b2b--c61-6028
7186678-3-mdv,b2b-1184,ft-e27b4a,ft-mdv-Dsl,530530732003,-122.23686164863837,46.78405482602736,410050204012.0,mdv_D_Diesel,b2b--c61-6052
7186678-3-mdv,b2b-1187,ft-af1be4,ft-mdv-Dsl,530530732003,-122.23686164863837,46.78405482602736,410050204012.0,mdv_D_Diesel,b2b--c61-6084
6420454-1-mdv,b2b-1200,ft-1fbb5a,ft-mdv-Dsl,530610519121,-122.11163583963796,47.80215856873878,530610519121.0,mdv_D_Diesel,b2b--c61-6116
6416305-1-mdv,b2b-1205,ft-8b5cb0,ft-mdv-Dsl,530610529032,-122.18207373114356,48.05922538405052,530610529032.0,mdv_D_Diesel,b2b--c61-6122
6413212-1-mdv,b2b-1216,ft-d66c2c,ft-mdv-Dsl,530610413042,-122.26046125021739,47.94059249316617,530610413042.0,mdv_D_Diesel,b2b--c61-6147
6413212-1-mdv,b2b-1218,ft-cb401b,ft-mdv-Dsl,530610413042,-122.26046125021739,47.94059249316617,530610413042.0,mdv_D_Diesel,b2b--c61-6149
6418137-1-mdv,b2b-1231,ft-fd6db1,ft-mdv-Dsl,530610522041,-122.00913957362908,47.866833881769715,530610522041.0,mdv_D_Diesel,b2b--c61-6215
6412288-1-mdv,b2b-1247,ft-e45835,ft-mdv-Dsl,530610413042,-122.26440231769732,47.938618780934185,530610413042.0,mdv_D_Diesel,b2b--c61-6370
6412288-1-mdv,b2b-1250,ft-37573f,ft-mdv-Dsl,530610413042,-122.26440231769732,47.938618780934185,530610413042.0,mdv_D_Diesel,b2b--c61-6373
6412288-1-mdv,b2b-1258,ft-15fffe,ft-mdv-Dsl,530610413042,-122.26440231769732,47.938618780934185,530610413042.0,mdv_D_Diesel,b2b--c61-6423
7359274-1-mdv,b2b-1264,ft-1dbadf,ft-mdv-Gas,530530732003,-122.23686164863837,46.78405482602736,530110409102.0,mdv_G_Gasoline,b2b--c61-6438
7370325-1-mdv,b2b-1267,ft-d4a94e,ft-mdv-Gas,530610519222,-122.21285759914312,47.79757305762515,530610519222.0,mdv_G_Gasoline,b2b--c61-6450
7370221-1-mdv,b2b-1295,ft-a79024,ft-mdv-Dsl,530610519261,-122.15358548267295,47.78175145594299,530610519261.0,mdv_D_Diesel,b2b--c61-6543
6417766-1-hdt,b2b-1343,ft-39c570,ft-hdt-Dsl,530610538024,-121.79763918985311,47.865055168366446,530610538024.0,hdt_D_Diesel,b2b--c61-6747
7370067-1-mdv,b2b-1346,ft-81118a,ft-mdv-Dsl,530610519222,-122.21273263055865,47.79743823517124,530610519222.0,mdv_D_Diesel,b2b--c61-6748
6313642-1-mdv,b2b-1354,ft-310fd5,ft-mdv-Dsl,530610521042,-122.17166279770504,48.007466484195774,530299720002.0,mdv_D_Diesel,b2b--c61-6770
6414973-1-mdv,b2b-1359,ft-ccd528,ft-mdv-Gas,530610535091,-122.14852183431093,48.1702557603626,530610535091.0,mdv_G_Gasoline,b2b--c61-6794
7456379-1-mdv,b2b-1371,ft-f97dfe,ft-mdv-Dsl,530610522041,-121.99882802056528,47.86879288479498,530610522041.0,mdv_D_Diesel,b2b--c61-6818
6409090-1-mdv,b2b-1372,ft-793146,ft-mdv-Dsl,530610514002,-122.32072518358449,47.80648877451488,530610514002.0,mdv_D_Diesel,b2b--c61-6826
6415671-1-mdv,b2b-1383,ft-5e2b1d,ft-mdv-Dsl,530610536021,-121.96844291811112,48.07955155130446,530610536021.0,mdv_D_Diesel,b2b--c61-6863
6407108-5-mdv,b2b-1402,ft-972faa,ft-mdv-Dsl,530610519222,-122.21166458840986,47.79967597549583,530610519222.0,mdv_D_Diesel,b2b--c61-6975
6407108-1-ld3,b2b-1412,ft-397146,ft-ld3-Gas,530610519222,-122.21166458840986,47.79967597549583,530610519222.0,ld3_G_Gasoline,b2b--c61-7043
6407108-1-ld3,b2b-1418,ft-65dd9b,ft-ld3-Gas,530610519222,-122.21166458840986,47.79967597549583,530610519222.0,ld3_G_Gasoline,b2b--c61-7042
6415340-1-mdv,b2b-1423,ft-4806a2,ft-mdv-Dsl,530610535082,-122.13648843851136,48.186879030188145,530610535082.0,mdv_D_Diesel,b2b--c61-7105
6407896-1-mdv,b2b-1433,ft-bfa37c,ft-mdv-Dsl,530610514001,-122.29570633510217,47.82093192781615,530610514001.0,mdv_D_Diesel,b2b--c61-7132
6410333-1-mdv,b2b-1447,ft-178569,ft-mdv-Dsl,530610519052,-122.27494271912201,47.822644186029514,530610519052.0,mdv_D_Diesel,b2b--c61-7189
6411395-1-mdv,b2b-1453,ft-6f8b70,ft-mdv-Dsl,530610408002,-122.21666255486141,47.98058466852765,530610408002.0,mdv_D_Diesel,b2b--c61-7192
6411395-1-mdv,b2b-1458,ft-b3548c,ft-mdv-Dsl,530610408002,-122.21666255486141,47.98058466852765,530610408002.0,mdv_D_Diesel,b2b--c61-7197
6411395-1-mdv,b2b-1472,ft-191d20,ft-mdv-Dsl,530610408002,-122.21666255486141,47.98058466852765,530610408002.0,mdv_D_Diesel,b2b--c61-7213
6411395-1-mdv,b2b-1476,ft-bd6f74,ft-mdv-Dsl,530610408002,-122.21666255486141,47.98058466852765,530610408002.0,mdv_D_Diesel,b2b--c61-7386
6411395-1-mdv,b2b-1486,ft-e65624,ft-mdv-Dsl,530610408002,-122.21666255486141,47.98058466852765,530610408002.0,mdv_D_Diesel,b2b--c61-7396
6411395-1-mdv,b2b-1491,ft-912793,ft-mdv-Dsl,530610408002,-122.21666255486141,47.98058466852765,530610408002.0,mdv_D_Diesel,b2b--c61-7401
6299939-1-mdv,b2b-1503,ft-f351d3,ft-mdv-Gas,530530732003,-122.23686164863837,46.78405482602736,530110426003.0,mdv_G_Gasoline,b2b--c61-7428
6406802-1-hdt,b2b-1518,ft-39531c,ft-hdt-Dsl,530610519252,-122.2024990949581,47.7963984315138,530610519252.0,hdt_D_Diesel,b2b--c61-7588
7442137-1-mdv,b2b-1525,ft-5316b6,ft-mdv-Dsl,530530732003,-122.23686164863837,46.78405482602736,410050229011.0,mdv_D_Diesel,b2b--c61-7599
7456352-1-hdt,b2b-1530,ft-3063a1,ft-hdt-Dsl,530610419011,-122.26853236959228,47.900568453366496,530610419011.0,hdt_D_Diesel,b2b--c61-7609
7456352-2-hdt,b2b-1534,ft-8d5284,ft-hdt-Dsl,530610419011,-122.26853236959228,47.900568453366496,530610419011.0,hdt_D_Diesel,b2b--c61-7619
7456352-2-hdt,b2b-1535,ft-a2b716,ft-hdt-Dsl,530610419011,-122.26853236959228,47.900568453366496,530610419011.0,hdt_D_Diesel,b2b--c61-7620
7456352-2-hdt,b2b-1536,ft-54a099,ft-hdv-Dsl,530610419011,-122.26853236959228,47.900568453366496,530610419011.0,hdv_D_Diesel,b2b--c61-7621
7373496-1-mdv,b2b-1550,ft-d3517f,ft-mdv-Dsl,530530729061,-122.55458304299809,47.04914301037767,530670108005.0,mdv_D_Diesel,b2b--c61-7657
6416110-1-mdv,b2b-1560,ft-ec3879,ft-mdv-Dsl,530610526053,-122.06342798085213,48.018406191544535,530610526053.0,mdv_D_Diesel,b2b--c61-7700
6405869-1-mdv,b2b-1562,ft-457eb9,ft-mdv-Gas,530610519281,-122.25171929084377,47.84784207840724,530610519281.0,mdv_G_Gasoline,b2b--c61-7730
6405869-1-mdv,b2b-1564,ft-1d0c54,ft-mdv-Gas,530610519281,-122.25171929084377,47.84784207840724,530610519281.0,mdv_G_Gasoline,b2b--c61-7732
7461582-1-mdv,b2b-1569,ft-fc4481,ft-mdv-Gas,530610413042,-122.2644955292832,47.93862082602618,530610413042.0,mdv_G_Gasoline,b2b--c61-7739
6417411-1-hdt,b2b-1572,ft-5f2932,ft-hdt-Dsl,530619400013,-122.18958470792502,48.052193129668424,530619400013.0,hdt_D_Diesel,b2b--c61-7775
6417411-1-hdt,b2b-1573,ft-b5a311,ft-hdv-Dsl,530619400013,-122.18958470792502,48.052193129668424,530619400013.0,hdv_D_Diesel,b2b--c61-7752
6417411-1-ld3,b2b-1577,ft-949610,ft-ld3-Gas,530619400013,-122.18958470792502,48.052193129668424,530619400013.0,ld3_G_Gasoline,b2b--c61-7810
6417411-1-mdv,b2b-1582,ft-b7ac09,ft-mdv-Dsl,530619400013,-122.18958470792502,48.052193129668424,530619400013.0,mdv_D_Diesel,b2b--c61-7819
6417411-2-hdv,b2b-1585,ft-41386a,ft-hdv-Dsl,530619400013,-122.18958470792502,48.052193129668424,530619400013.0,hdv_D_Diesel,b2b--c61-7850
6417412-1-hdt,b2b-1591,ft-1c24fd,ft-hdt-Dsl,530619400013,-122.22872004093234,48.04060430191222,530619400013.0,hdt_D_Diesel,b2b--c61-7892
4962079-1-mdv,b2b-1605,ft-3e33d9,ft-mdv-Gas,530530732003,-122.23686164863837,46.78405482602736,410050206003.0,mdv_G_Gasoline,b2b--c61-7937
8240753-1-hdt,b2b-1610,ft-a59b31,ft-hdt-Dsl,530610533011,-122.33052895896331,48.23997028586406,530610533011.0,hdt_D_Diesel,b2b--c61-7944
8240753-1-hdt,b2b-1614,ft-3eee4e,ft-hdt-Dsl,530610533011,-122.33052895896331,48.23997028586406,530610533011.0,hdt_D_Diesel,b2b--c61-7948
8240753-1-hdt,b2b-1652,ft-6eb0e7,ft-hdt-Dsl,530610533011,-122.33052895896331,48.23997028586406,530610533011.0,hdt_D_Diesel,b2b--c61-8026
