taz,parkingType,chargingPointType,housingType,propertyType,county,locationX,locationY,parkingZoneId,reservedFor,pricingModel,feeInCents,numStalls,timeRestrictions
,Commercial,NoCharger,non-res,,,-122.3416697,47.6176623,534485_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3411208,47.6279841,534489_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3341921,47.6218235,534490_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3393763,47.6160735,534491_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3340086,47.6105242,534499_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3281539,47.6076918,534501_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3449925,47.6268958,534505_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3385902,47.6170036,534507_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3294738,47.6091191,534508_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3411262,47.627765,534510_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3342019,47.620667,534512_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3398637,47.6217656,534515_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3424008,47.6311332,534516_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3448642,47.6189303,534517_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3421782,47.6315554,534525_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3318245,47.6238824,534532_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3421833,47.6309543,534535_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3341907,47.6215525,534538_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3411122,47.6283387,534545_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.329633,47.6013597,534557_2_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3367071,47.6168796,534559_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3299348,47.6060687,534561_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.33072,47.6180284,534562_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3318173,47.6227118,534570_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3365099,47.6169196,534573_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.356823,47.6204568,534577_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.335504,47.6139162,534578_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.340915,47.6183853,534580_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3292275,47.6215266,534581_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.345016,47.6261099,534584_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3411235,47.6278745,534587_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.326429,47.6317964,534592_2_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3534883,47.6152378,534593_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3422023,47.6288029,534598_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3421837,47.6309063,534604_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3448748,47.6269778,534613_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3347528,47.6113385,534615_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3306469,47.6179852,534616_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3411851,47.6200389,534618_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3396649,47.6228472,534619_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3366552,47.6168489,534634_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3535447,47.6152711,534635_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3519576,47.6141651,534636_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3236579,47.5979507,534645_2_doublePark,Any,Block,4860.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3304914,47.6198666,534647_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3291517,47.6071136,534649_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3448749,47.6268616,534651_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3223924,47.6028682,534652_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3347726,47.6144768,534654_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.35326,47.6180328,534656_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3267456,47.6078716,534660_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.334448,47.6219001,534665_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3491791,47.6126931,534668_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3268464,47.634066,534669_2_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3345417,47.6130152,534670_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3385213,47.615579,534675_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3424105,47.6300099,534677_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3448451,47.6203455,534680_2_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3411195,47.6280388,534682_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3537589,47.61523,534683_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3318007,47.6201014,534686_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3394014,47.6163286,534689_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3535848,47.6151275,534692_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3298921,47.6060221,534694_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3568168,47.6212989,534696_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3225009,47.6029871,534702_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.339704,47.6186839,534712_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3397018,47.6187317,534715_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3410881,47.6182838,534716_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.353554,47.6178053,534723_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3404316,47.6166717,534726_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3422053,47.6284672,534727_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3409381,47.6241142,534728_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3395812,47.6164349,534731_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3293524,47.6258798,534739_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3394312,47.6149353,534741_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3236433,47.5985799,534750_2_doublePark,Any,Block,4860.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3365709,47.6169557,534751_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3373935,47.6161102,534753_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.329264,47.620228,534756_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.342004,47.6164572,534757_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3332868,47.6150005,534762_2_doublePark,Any,Block,5010.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
