carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY,mesoZone
8415294-12-mdv,b2b-27538,8415294-12-mdv-c33-58014,mdv-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410470025021.0
7186990-11-ld3,b2b-27561,7186990-11-ld3-c33-58065,ld3-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410050227072.0
7190894-4-ld3,b2b-27575,7190894-4-ld3-c33-58089,ld3-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410470102021.0
7191279-18-ld1,b2b-27581,7191279-18-ld1-c33-58103,ld1-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410470010001.0
7191438-9-ld3,b2b-27586,7191438-9-ld3-c33-58110,ld3-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410470025021.0
7191279-19-ld3,b2b-27596,7191279-19-ld3-c33-58127,ld3-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410470010001.0
7191279-23-ld1,b2b-27601,7191279-23-ld1-c33-58138,ld1-D-Diesel-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410470010001.0
7187022-11-ld3,b2b-27610,7187022-11-ld3-c33-58151,ld3-D-Diesel-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410050244003.0
7187022-11-ld3,b2b-27615,7187022-11-ld3-c33-58160,ld3-D-Diesel-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410050244003.0
7195630-8-ld1,b2b-27623,7195630-8-ld1-c33-58171,ld1-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410670321071.0
7187022-7-ld3,b2b-27630,7187022-7-ld3-c33-58181,ld3-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410050244003.0
7190933-14-ld3,b2b-27637,7190933-14-ld3-c33-58194,ld3-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410470102021.0
7191438-18-ld1,b2b-27663,7191438-18-ld1-c33-58245,ld1-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410470025021.0
7194684-13-ld1,b2b-27671,7194684-13-ld1-c33-58258,ld1-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410530203043.0
7190894-13-ld1,b2b-27707,7190894-13-ld1-c33-58337,ld1-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410470102021.0
7186990-18-ld1,b2b-27714,7186990-18-ld1-c33-58348,ld1-D-Diesel-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410050227072.0
7361887-17-hdv,b2b-27725,7361887-17-hdv-c33-58364,hdv-D-Diesel-2018-Baseline,530330292061,-122.26097489637046,47.39923145529004,530330292061.0
8370792-15-mdv,b2b-27730,8370792-15-mdv-c33-58378,mdv-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430306003.0
8370792-15-mdv,b2b-27740,8370792-15-mdv-c33-58389,mdv-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430306003.0
8370792-15-mdv,b2b-27743,8370792-15-mdv-c33-58392,mdv-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430306003.0
8370792-15-mdv,b2b-27745,8370792-15-mdv-c33-58394,mdv-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430306003.0
8370792-15-mdv,b2b-27747,8370792-15-mdv-c33-58396,mdv-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430306003.0
8370792-15-mdv,b2b-27757,8370792-15-mdv-c33-58486,mdv-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430306003.0
8395386-25-ld1,b2b-27782,8395386-25-ld1-c33-58553,ld1-D-Diesel-2018-Baseline,530539400101,-122.33383167315928,47.219411595134886,530539400101.0
8394110-3-ld1,b2b-27800,8394110-3-ld1-c33-58594,ld1-G-Gasoline-2018-Baseline,530330302024,-122.32576640694958,47.31550579734827,530330302024.0
8394110-3-ld1,b2b-27806,8394110-3-ld1-c33-58611,ld1-G-Gasoline-2018-Baseline,530330302024,-122.32576640694958,47.31550579734827,530330302024.0
7360522-17-hdv,b2b-27825,7360522-17-hdv-c33-58636,hdv-D-Diesel-2018-Baseline,530330303132,-122.32193990496484,47.29940756654714,530330303132.0
7368534-12-hdv,b2b-27826,7368534-12-hdv-c33-58640,hdv-D-Diesel-2018-Baseline,530539400101,-122.3277261727006,47.21572139097732,530539400101.0
7369067-19-ld3,b2b-27831,7369067-19-ld3-c33-58667,ld3-D-Diesel-2018-Baseline,530530626001,-122.4723989096875,47.23015142253627,530530626001.0
