tourId,departureTimeInSec,departureLocationZone,maxTourDurationInSec,departureLocationX,departureLocationY
b2b-all-6674702-4-53hdv-d-266,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-53hdv-d-267,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-53hdv-d-268,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-53hdv-d-269,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6675373-2-54hdv-d-0-270,33300,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-0-271,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-0-272,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-1-273,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-1-274,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-1-275,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-2-276,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-2-277,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-2-278,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-3-279,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-3-280,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-3-281,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-4-282,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-4-283,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-4-284,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-5-285,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-5-286,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-5-287,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-6-288,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-6-289,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-6-290,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-7-291,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-7-292,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-7-293,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-all-6675373-2-54hdv-d-8-294,32820,3434,3600,-122.18807798532926,47.97071934421891
