"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(25, 30]","(-20, -19]","(22675.737, 23129.252]",0.0129864573345947
"(25, 30]","(-20, -19]","(23129.252, 23582.766]",0.0129864573345947
"(25, 30]","(-20, -19]","(23582.766, 24036.281]",0.0129864573345947
"(25, 30]","(-20, -19]","(24036.281, 24489.796]",0.0129864573345947
"(25, 30]","(-20, -19]","(24489.796, 24943.311]",0.0129864573345947
"(25, 30]","(-20, -19]","(24943.311, 25396.825]",0.0129864573345947
"(25, 30]","(-20, -19]","(25396.825, 25850.34]",0.0129864573345947
"(25, 30]","(-20, -19]","(25850.34, 26303.855]",0.0129864573345947
"(25, 30]","(-20, -19]","(26303.855, 26757.37]",0.0129864573345947
"(25, 30]","(-20, -19]","(26757.37, 27210.884]",0.0129864573345947
"(25, 30]","(-20, -19]","(27210.884, 27664.399]",0.0129864573345947
"(25, 30]","(-20, -19]","(27664.399, 28117.914]",0.0129864573345947
"(25, 30]","(-20, -19]","(28117.914, 28571.429]",0.0129864573345947
"(25, 30]","(-20, -19]","(28571.429, 29024.943]",0.0170424428383559
"(25, 30]","(-20, -19]","(29024.943, 29478.458]",0.0179669148927392
"(25, 30]","(-20, -19]","(29478.458, 29931.973]",0.0214702139416967
"(25, 30]","(-20, -19]","(29931.973, 30385.488]",0.0193752368105561
"(25, 30]","(-20, -19]","(30385.488, 30839.002]",0.0133606388780789
"(25, 30]","(-20, -19]","(30839.002, 31292.517]",0.0146003668688813
"(25, 30]","(-20, -19]","(31292.517, 31746.032]",0.0152736488035181
"(25, 30]","(-20, -19]","(31746.032, 32199.546]",0.027297060804449
"(25, 30]","(-20, -19]","(32199.546, 32653.061]",0.0191530137729681
"(25, 30]","(-20, -19]","(32653.061, 33106.576]",0.0158365101389097
"(25, 30]","(-20, -19]","(33106.576, 33560.091]",0.0158365101389097
"(25, 30]","(-20, -19]","(33560.091, 34013.605]",0.0167798125766294
"(25, 30]","(-20, -19]","(34013.605, 34467.12]",0.036140182282869
"(25, 30]","(-20, -19]","(34467.12, 34920.635]",0.0192001954943304
"(25, 30]","(-20, -19]","(34920.635, 35374.15]",0.0192001954943304
"(25, 30]","(-20, -19]","(35374.15, 35827.664]",0.0192001954943304
"(25, 30]","(-20, -19]","(35827.664, 36281.179]",0.0192001954943304
"(30, 35]","(-20, -19]","(11337.868, 11791.383]",0.0234818759317293
"(30, 35]","(-20, -19]","(11791.383, 12244.898]",0.0126778521627137
"(30, 35]","(-20, -19]","(12244.898, 12698.413]",0.0126778521627137
"(30, 35]","(-20, -19]","(12698.413, 13151.927]",0.0126778521627137
"(30, 35]","(-20, -19]","(13151.927, 13605.442]",0.0126778521627137
"(30, 35]","(-20, -19]","(13605.442, 14058.957]",0.0126778521627137
"(30, 35]","(-20, -19]","(14058.957, 14512.472]",0.0126778521627137
"(30, 35]","(-20, -19]","(14512.472, 14965.986]",0.0126778521627137
"(30, 35]","(-20, -19]","(14965.986, 15419.501]",0.0126778521627137
"(30, 35]","(-20, -19]","(15419.501, 15873.016]",0.0126778521627137
"(30, 35]","(-20, -19]","(15873.016, 16326.531]",0.0144799917783094
"(30, 35]","(-20, -19]","(16326.531, 16780.045]",0.0144799917783094
"(30, 35]","(-20, -19]","(16780.045, 17233.56]",0.0144799917783094
"(30, 35]","(-20, -19]","(17233.56, 17687.075]",0.0144799917783094
"(30, 35]","(-20, -19]","(17687.075, 18140.59]",0.0144799917783094
"(30, 35]","(-20, -19]","(18140.59, 18594.104]",0.0169352328869264
"(30, 35]","(-20, -19]","(18594.104, 19047.619]",0.0169352328869264
"(30, 35]","(-20, -19]","(19047.619, 19501.134]",0.0169352328869264
"(30, 35]","(-20, -19]","(19501.134, 19954.649]",0.0174126842615882
"(30, 35]","(-20, -19]","(19954.649, 20408.163]",0.0174126842615882
"(30, 35]","(-20, -19]","(20408.163, 20861.678]",0.0174126842615882
"(30, 35]","(-20, -19]","(20861.678, 21315.193]",0.0183345466827916
"(30, 35]","(-20, -19]","(21315.193, 21768.707]",0.0183345466827916
"(30, 35]","(-20, -19]","(21768.707, 22222.222]",0.0183345466827916
"(30, 35]","(-20, -19]","(22222.222, 22675.737]",0.0188669437119233
"(30, 35]","(-20, -19]","(22675.737, 23129.252]",0.0188669437119233
"(30, 35]","(-20, -19]","(23129.252, 23582.766]",0.0188669437119233
"(30, 35]","(-20, -19]","(23582.766, 24036.281]",0.0188669437119233
