"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(20, 25]","(-20, -19]","(34013.605, 34467.12]",0.0548005893174025
"(20, 25]","(-20, -19]","(34467.12, 34920.635]",0.0541395573300347
"(20, 25]","(-20, -19]","(34920.635, 35374.15]",0.0541395573300347
"(20, 25]","(-20, -19]","(35374.15, 35827.664]",0.0568003243903732
"(20, 25]","(-20, -19]","(35827.664, 36281.179]",0.0568003243903732
"(25, 30]","(-20, -19]","(11337.868, 11791.383]",0.086300786741103
"(25, 30]","(-20, -19]","(11791.383, 12244.898]",0.0628943528500986
"(25, 30]","(-20, -19]","(12244.898, 12698.413]",0.0628943528500986
"(25, 30]","(-20, -19]","(12698.413, 13151.927]",0.0628943528500986
"(25, 30]","(-20, -19]","(13151.927, 13605.442]",0.0519823479353829
"(25, 30]","(-20, -19]","(13605.442, 14058.957]",0.0519823479353829
"(25, 30]","(-20, -19]","(14058.957, 14512.472]",0.0519823479353829
"(25, 30]","(-20, -19]","(14512.472, 14965.986]",0.0519823479353829
"(25, 30]","(-20, -19]","(14965.986, 15419.501]",0.0519823479353829
"(25, 30]","(-20, -19]","(15419.501, 15873.016]",0.0457527080150373
"(25, 30]","(-20, -19]","(15873.016, 16326.531]",0.041718056343858
"(25, 30]","(-20, -19]","(16326.531, 16780.045]",0.0379343829731345
"(25, 30]","(-20, -19]","(16780.045, 17233.56]",0.0379343829731345
"(25, 30]","(-20, -19]","(17233.56, 17687.075]",0.0379343829731345
"(25, 30]","(-20, -19]","(17687.075, 18140.59]",0.0379343829731345
"(25, 30]","(-20, -19]","(18140.59, 18594.104]",0.0595054355146266
"(25, 30]","(-20, -19]","(18594.104, 19047.619]",0.0433924393106887
"(25, 30]","(-20, -19]","(19047.619, 19501.134]",0.0433924393106887
"(25, 30]","(-20, -19]","(19501.134, 19954.649]",0.0430879920357731
"(25, 30]","(-20, -19]","(19954.649, 20408.163]",0.0476926875964424
"(25, 30]","(-20, -19]","(20408.163, 20861.678]",0.0493277551188415
"(25, 30]","(-20, -19]","(20861.678, 21315.193]",0.0521282161147092
"(25, 30]","(-20, -19]","(21315.193, 21768.707]",0.101747360459177
"(25, 30]","(-20, -19]","(21768.707, 22222.222]",0.0526094693664718
"(25, 30]","(-20, -19]","(22222.222, 22675.737]",0.0479105017841621
"(25, 30]","(-20, -19]","(22675.737, 23129.252]",0.042294651462395
"(25, 30]","(-20, -19]","(23129.252, 23582.766]",0.0403739718283457
"(25, 30]","(-20, -19]","(23582.766, 24036.281]",0.0403739718283457
"(25, 30]","(-20, -19]","(24036.281, 24489.796]",0.0385384416772238
"(25, 30]","(-20, -19]","(24489.796, 24943.311]",0.0385384416772238
"(25, 30]","(-20, -19]","(24943.311, 25396.825]",0.0385384416772238
"(25, 30]","(-20, -19]","(25396.825, 25850.34]",0.0385384416772238
"(25, 30]","(-20, -19]","(25850.34, 26303.855]",0.0385384416772238
"(25, 30]","(-20, -19]","(26303.855, 26757.37]",0.0385384416772238
"(25, 30]","(-20, -19]","(26757.37, 27210.884]",0.037753770943453
"(25, 30]","(-20, -19]","(27210.884, 27664.399]",0.037753770943453
"(25, 30]","(-20, -19]","(27664.399, 28117.914]",0.037753770943453
"(25, 30]","(-20, -19]","(28117.914, 28571.429]",0.037753770943453
"(25, 30]","(-20, -19]","(28571.429, 29024.943]",0.0402015483079993
"(25, 30]","(-20, -19]","(29024.943, 29478.458]",0.0543656520972266
"(25, 30]","(-20, -19]","(29478.458, 29931.973]",0.0394592118133689
"(25, 30]","(-20, -19]","(29931.973, 30385.488]",0.0431214779534443
"(25, 30]","(-20, -19]","(30385.488, 30839.002]",0.0443185788484711
"(25, 30]","(-20, -19]","(30839.002, 31292.517]",0.0458896048322207
"(25, 30]","(-20, -19]","(31292.517, 31746.032]",0.0458896048322207
"(25, 30]","(-20, -19]","(31746.032, 32199.546]",0.0462147770346426
"(25, 30]","(-20, -19]","(32199.546, 32653.061]",0.0462147770346426
"(25, 30]","(-20, -19]","(32653.061, 33106.576]",0.0482144148646399
"(25, 30]","(-20, -19]","(33106.576, 33560.091]",0.0524582628590316
"(25, 30]","(-20, -19]","(33560.091, 34013.605]",0.0524582628590316
"(25, 30]","(-20, -19]","(34013.605, 34467.12]",0.0524582628590316
"(25, 30]","(-20, -19]","(34467.12, 34920.635]",0.063190502753055
"(25, 30]","(-20, -19]","(34920.635, 35374.15]",0.063190502753055
"(25, 30]","(-20, -19]","(35374.15, 35827.664]",0.0658512698133935
"(25, 30]","(-20, -19]","(35827.664, 36281.179]",0.0658512698133935
"(30, 35]","(-20, -19]","(11337.868, 11791.383]",0.0288607854199521
