carrierId,tourId,vehicleId,vehicleTypeId,depotZone,depotX,depotY,mesoZone
68294803-1356hdt-d,b2b-5544,68294803-1356hdt-d-c33-153810,hdt-D-Diesel-2018-Baseline,5879,-123.04316882204157,44.9572107856216,5340.0
68294803-1356hdt-d,b2b-5545,68294803-1356hdt-d-c33-153811,hdt-D-Diesel-2018-Baseline,5879,-123.04316882204157,44.9572107856216,5340.0
68294811-1357md-d,b2b-5546,68294811-1357md-d-c33-153838,md-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,5348.0
68294821-1358md-d,b2b-5547,68294821-1358md-d-c33-153839,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5617.0
68294821-1358md-d,b2b-5548,68294821-1358md-d-c33-153840,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5617.0
68294821-1358md-d,b2b-5549,68294821-1358md-d-c33-153865,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5617.0
68294821-1358md-d,b2b-5550,68294821-1358md-d-c33-153862,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5617.0
68294821-1359md-d,b2b-5551,68294821-1359md-d-c33-153892,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5617.0
68294831-1360md-d,b2b-5552,68294831-1360md-d-c33-153919,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5733.0
68294841-1361md-d,b2b-5553,68294841-1361md-d-c33-153946,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5782.0
68294841-1361md-d,b2b-5554,68294841-1361md-d-c33-153945,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5782.0
68294841-1362md-d,b2b-5555,68294841-1362md-d-c33-153973,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5782.0
68294844-1363hdv-d,b2b-5556,68294844-1363hdv-d-c33-154004,hdv-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5782.0
68294851-1364md-d,b2b-5557,68294851-1364md-d-c33-154029,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5491.0
68294851-1364md-d,b2b-5558,68294851-1364md-d-c33-154030,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5491.0
68294851-1364md-d,b2b-5559,68294851-1364md-d-c33-154031,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5491.0
68294851-1364md-d,b2b-5560,68294851-1364md-d-c33-154028,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5491.0
68294851-1365md-d,b2b-5561,68294851-1365md-d-c33-154058,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5491.0
68294853-1366hdt-d,b2b-5562,68294853-1366hdt-d-c33-154129,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5491.0
68294853-1366hdt-d,b2b-5563,68294853-1366hdt-d-c33-154128,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5491.0
68294861-1367md-d,b2b-5564,68294861-1367md-d-c33-154156,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5853.0
68294871-1368md-d,b2b-5565,68294871-1368md-d-c33-154183,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5654.0
68294881-1369md-d,b2b-5566,68294881-1369md-d-c33-154210,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6167.0
68294891-1370md-d,b2b-5567,68294891-1370md-d-c33-154237,md-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6025.0
68298271-1371hdt-d,b2b-5568,68298271-1371hdt-d-c33-154278,hdt-D-Diesel-2018-Baseline,2912,-121.72551892424566,47.09342417189068,20118.0
68299093-1372hdt-d,b2b-5569,68299093-1372hdt-d-c33-154279,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1372hdt-d,b2b-5570,68299093-1372hdt-d-c33-154280,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1372hdt-d,b2b-5571,68299093-1372hdt-d-c33-154319,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1372hdt-d,b2b-5572,68299093-1372hdt-d-c33-154279,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-0,b2b-5573,68299093-1373hdt-d-0-c33-154358,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-0,b2b-5574,68299093-1373hdt-d-0-c33-154359,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-0,b2b-5575,68299093-1373hdt-d-0-c33-154360,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-0,b2b-5576,68299093-1373hdt-d-0-c33-154357,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-0,b2b-5577,68299093-1373hdt-d-0-c33-154355,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-0,b2b-5578,68299093-1373hdt-d-0-c33-154356,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-1,b2b-5579,68299093-1373hdt-d-1-c33-154397,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-1,b2b-5580,68299093-1373hdt-d-1-c33-154398,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-1,b2b-5581,68299093-1373hdt-d-1-c33-154399,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-1,b2b-5582,68299093-1373hdt-d-1-c33-154400,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-1,b2b-5583,68299093-1373hdt-d-1-c33-154401,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299093-1373hdt-d-1,b2b-5584,68299093-1373hdt-d-1-c33-154396,hdt-D-Diesel-2018-Baseline,2066,-122.22559929812176,47.318078012722125,2066.0
68299114-1374hdv-d,b2b-5585,68299114-1374hdv-d-c33-154428,hdv-D-Diesel-2018-Baseline,1900,-122.23609483968836,47.38497146658067,1900.0
68299164-1375hdv-d,b2b-5586,68299164-1375hdv-d-c33-154455,hdv-D-Diesel-2018-Baseline,1778,-122.31899129767784,47.51359379303762,1778.0
68299164-1375hdv-d,b2b-5587,68299164-1375hdv-d-c33-154452,hdv-D-Diesel-2018-Baseline,1778,-122.31899129767784,47.51359379303762,1778.0
68299164-1375hdv-d,b2b-5588,68299164-1375hdv-d-c33-154453,hdv-D-Diesel-2018-Baseline,1778,-122.31899129767784,47.51359379303762,1778.0
68299164-1375hdv-d,b2b-5589,68299164-1375hdv-d-c33-154454,hdv-D-Diesel-2018-Baseline,1778,-122.31899129767784,47.51359379303762,1778.0
68299164-1376hdv-d,b2b-5590,68299164-1376hdv-d-c33-154482,hdv-D-Diesel-2018-Baseline,1778,-122.31899129767784,47.51359379303762,1778.0
68299183-1377hdt-d,b2b-5591,68299183-1377hdt-d-c33-154483,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1377hdt-d,b2b-5592,68299183-1377hdt-d-c33-154483,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1377hdt-d,b2b-5593,68299183-1377hdt-d-c33-154484,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1377hdt-d,b2b-5594,68299183-1377hdt-d-c33-154485,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1377hdt-d,b2b-5595,68299183-1377hdt-d-c33-154486,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1377hdt-d,b2b-5596,68299183-1377hdt-d-c33-154487,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1377hdt-d,b2b-5597,68299183-1377hdt-d-c33-154521,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1377hdt-d,b2b-5598,68299183-1377hdt-d-c33-154522,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1378hdt-d-0,b2b-5599,68299183-1378hdt-d-0-c33-154564,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1378hdt-d-0,b2b-5600,68299183-1378hdt-d-0-c33-154562,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1378hdt-d-0,b2b-5601,68299183-1378hdt-d-0-c33-154563,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1378hdt-d-1,b2b-5602,68299183-1378hdt-d-1-c33-154603,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1378hdt-d-1,b2b-5603,68299183-1378hdt-d-1-c33-154604,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1378hdt-d-1,b2b-5604,68299183-1378hdt-d-1-c33-154605,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1378hdt-d-1,b2b-5605,68299183-1378hdt-d-1-c33-154601,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299183-1378hdt-d-1,b2b-5606,68299183-1378hdt-d-1-c33-154602,hdt-D-Diesel-2018-Baseline,1847,-122.26273675697456,47.43566626662288,1847.0
68299231-1379md-d,b2b-5607,68299231-1379md-d-c33-154632,md-D-Diesel-2018-Baseline,3191,-122.5791952039948,46.99964530187633,2577.0
68299234-1380hdv-d,b2b-5608,68299234-1380hdv-d-c33-154633,hdv-D-Diesel-2018-Baseline,3191,-122.5791952039948,46.99964530187633,2577.0
68299234-1380hdv-d,b2b-5609,68299234-1380hdv-d-c33-154634,hdv-D-Diesel-2018-Baseline,3191,-122.5791952039948,46.99964530187633,2577.0
68299234-1380hdv-d,b2b-5610,68299234-1380hdv-d-c33-154658,hdv-D-Diesel-2018-Baseline,3191,-122.5791952039948,46.99964530187633,2577.0
68299234-1380hdv-d,b2b-5611,68299234-1380hdv-d-c33-154659,hdv-D-Diesel-2018-Baseline,3191,-122.5791952039948,46.99964530187633,2577.0
68299234-1381hdv-d,b2b-5612,68299234-1381hdv-d-c33-154690,hdv-D-Diesel-2018-Baseline,3191,-122.5791952039948,46.99964530187633,2577.0
68299241-1382hdt-d,b2b-5613,68299241-1382hdt-d-c33-154717,hdt-D-Diesel-2018-Baseline,3179,-122.77869701361284,47.27139255196209,2655.0
68299263-1383hdt-d,b2b-5614,68299263-1383hdt-d-c33-154718,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1383hdt-d,b2b-5615,68299263-1383hdt-d-c33-154719,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1383hdt-d,b2b-5616,68299263-1383hdt-d-c33-154762,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1383hdt-d,b2b-5617,68299263-1383hdt-d-c33-154763,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1383hdt-d,b2b-5618,68299263-1383hdt-d-c33-154764,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1384hdt-d-0,b2b-5619,68299263-1384hdt-d-0-c33-154806,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1384hdt-d-0,b2b-5620,68299263-1384hdt-d-0-c33-154807,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1384hdt-d-0,b2b-5621,68299263-1384hdt-d-0-c33-154809,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1384hdt-d-0,b2b-5622,68299263-1384hdt-d-0-c33-154810,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1384hdt-d-0,b2b-5623,68299263-1384hdt-d-0-c33-154811,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1384hdt-d-0,b2b-5624,68299263-1384hdt-d-0-c33-154806,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1384hdt-d-1,b2b-5625,68299263-1384hdt-d-1-c33-154857,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299263-1384hdt-d-1,b2b-5626,68299263-1384hdt-d-1-c33-154858,hdt-D-Diesel-2018-Baseline,2933,-122.1800053551753,47.18518909271416,2933.0
68299301-1385md-d,b2b-5627,68299301-1385md-d-c33-154885,md-D-Diesel-2018-Baseline,3858,-122.32484971289897,48.270695775682846,3401.0
68299301-1386md-d,b2b-5628,68299301-1386md-d-c33-154912,md-D-Diesel-2018-Baseline,3858,-122.32484971289897,48.270695775682846,3401.0
68299304-1387hdv-d,b2b-5629,68299304-1387hdv-d-c33-154913,hdv-D-Diesel-2018-Baseline,3858,-122.32484971289897,48.270695775682846,3401.0
