payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,fleetType
33-db2b4652,0,b2b-5941,others,loading,3248,39000,0,0,0,-122.22687900228613,46.7689413928168,5780.0,,,0.0,pickup-delivery,
33-b2b11119,1,b2b-5941,others,loading,3248,40200,9000,68400,1440,-122.22687900228613,46.7689413928168,5359.0,Port,332500,16596.03763356,pickup-delivery,for-hire
33-b2b11119,2,b2b-5941,others,unloading,1300,49440,10440,86400,7980,-122.35716400975976,47.594277974034085,1300.0,Port,332500,16596.03763356,pickup-delivery,for-hire
33-db2b4652-,3,b2b-5941,others,loading,3248,65220,0,0,0,-122.22687900228613,46.7689413928168,5780.0,,,0.0,pickup-delivery,
33-db2b4653,0,b2b-5942,bulk,loading,2912,33600,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b4972,1,b2b-5942,bulk,loading,3205,39540,13200,68400,1260,-122.3834825564397,46.88687391044784,2611.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-b2b4972,2,b2b-5942,bulk,unloading,1987,43560,14460,86400,1380,-122.26525180220692,47.32917588702776,1987.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-b2b4975,3,b2b-5942,bulk,loading,3205,49500,16800,68400,900,-122.3834825564397,46.88687391044784,2611.0,326290,113000,2909.79505355,pickup-delivery,for-hire
33-b2b4975,4,b2b-5942,bulk,unloading,1987,53160,17700,86400,1260,-122.26223727788006,47.32420503069952,1987.0,326290,113000,2909.79505355,pickup-delivery,for-hire
33-db2b4653-,5,b2b-5942,bulk,loading,2912,59040,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4654,0,b2b-5943,bulk,loading,2912,33600,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b4973,1,b2b-5943,bulk,loading,3205,39540,12000,68400,2340,-122.3834825564397,46.88687391044784,2611.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-b2b4973,2,b2b-5943,bulk,unloading,1987,44640,14340,86400,300,-122.25402494984168,47.31086355021288,1987.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-b2b4974,3,b2b-5943,bulk,loading,3205,49500,15000,68400,2220,-122.3834825564397,46.88687391044784,2611.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-b2b4974,4,b2b-5943,bulk,unloading,1987,54480,17220,86400,660,-122.25790745517033,47.32166642131396,1987.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-db2b4654-,5,b2b-5943,bulk,loading,2912,59760,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4655,0,b2b-5944,mfr_goods,loading,2912,33600,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b5621,1,b2b-5944,mfr_goods,loading,2912,34500,18600,68400,1320,-121.57154802106145,47.06787442561271,20095.0,336120,3363A0,1324.9433127700001,pickup-delivery,for-hire
33-b2b5610,2,b2b-5944,mfr_goods,loading,2912,35820,10200,68400,300,-121.57154802106145,47.06787442561271,20095.0,336120,3363A0,1324.9433127700001,pickup-delivery,for-hire
33-b2b5610,3,b2b-5944,mfr_goods,unloading,1634,42840,10500,86400,1200,-122.20185912929465,47.61231110898124,1634.0,336120,3363A0,1324.9433127700001,pickup-delivery,for-hire
33-b2b5621,4,b2b-5944,mfr_goods,unloading,1634,44040,19920,86400,780,-122.20356214942618,47.610686683882726,1634.0,336120,3363A0,1324.9433127700001,pickup-delivery,for-hire
33-db2b4655-,5,b2b-5944,mfr_goods,loading,2912,51540,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4656,0,b2b-5945,fuel_fert,loading,2912,34800,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b6932,1,b2b-5945,fuel_fert,loading,3191,42660,14400,68400,1140,-122.63406251874072,47.01170184123696,2567.0,325412,325190.0,5786.02427172,pickup-delivery,for-hire
33-b2b6932,2,b2b-5945,fuel_fert,unloading,1823,47820,15540,86400,1380,-122.46666886955644,47.44207945371478,1823.0,325412,325190.0,5786.02427172,pickup-delivery,for-hire
33-b2b6931,3,b2b-5945,fuel_fert,loading,3191,53220,13800,68400,2400,-122.63406251874072,47.01170184123696,2567.0,325412,325190.0,6803.88555,pickup-delivery,for-hire
33-b2b6931,4,b2b-5945,fuel_fert,unloading,1823,59640,16200,86400,4200,-122.49885432572889,47.44480275535083,1823.0,325412,325190.0,6803.88555,pickup-delivery,for-hire
33-b2b6930,5,b2b-5945,fuel_fert,loading,3191,67860,8400,68400,1320,-122.63406251874072,47.01170184123696,2567.0,325412,325190.0,6803.88555,pickup-delivery,for-hire
33-b2b6930,6,b2b-5945,fuel_fert,unloading,1823,73200,9720,86400,1020,-122.49042435824722,47.43701145046185,1823.0,325412,325190.0,6803.88555,pickup-delivery,for-hire
33-db2b4656-,7,b2b-5945,fuel_fert,loading,2912,80820,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4657,0,b2b-5946,bulk,loading,2912,9060,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b4981,1,b2b-5946,bulk,loading,3205,18000,18000,68400,420,-122.3834825564397,46.88687391044784,2611.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-b2b4981,2,b2b-5946,bulk,unloading,1987,21180,18420,86400,2760,-122.25025517604246,47.31723017116721,1987.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-b2b4982,3,b2b-5946,bulk,loading,3205,28500,20400,68400,420,-122.3834825564397,46.88687391044784,2611.0,326290,113000,2909.79505355,pickup-delivery,for-hire
33-b2b4982,4,b2b-5946,bulk,unloading,1987,31680,20820,86400,720,-122.25302380741022,47.32323717877478,1987.0,326290,113000,2909.79505355,pickup-delivery,for-hire
33-db2b4657-,5,b2b-5946,bulk,loading,2912,37020,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4658,0,b2b-5947,bulk,loading,2912,7860,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b4979,1,b2b-5947,bulk,loading,3205,16800,16800,68400,1500,-122.3834825564397,46.88687391044784,2611.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-b2b4979,2,b2b-5947,bulk,unloading,1987,21060,18300,86400,1020,-122.26583231719606,47.32982206474172,1987.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-b2b4980,3,b2b-5947,bulk,loading,3205,26640,9600,68400,5220,-122.3834825564397,46.88687391044784,2611.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-b2b4980,4,b2b-5947,bulk,unloading,1987,34620,14820,86400,1320,-122.26273356893948,47.3070555387304,1987.0,326290,113000,6803.88555,pickup-delivery,for-hire
33-db2b4658-,5,b2b-5947,bulk,loading,2912,40560,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4659,0,b2b-5948,mfr_goods,loading,2912,15300,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b5620,1,b2b-5948,mfr_goods,loading,2912,19200,19200,68400,1080,-121.57154802106145,47.06787442561271,20095.0,336120,3363A0,1324.9433127700001,pickup-delivery,for-hire
33-b2b5617,2,b2b-5948,mfr_goods,loading,2912,20400,20400,68400,900,-121.57154802106145,47.06787442561271,20095.0,336120,3363A0,1324.9433127700001,pickup-delivery,for-hire
33-b2b5617,3,b2b-5948,mfr_goods,unloading,1634,28020,21300,86400,960,-122.2066888247424,47.61728606754614,1634.0,336120,3363A0,1324.9433127700001,pickup-delivery,for-hire
33-b2b5620,4,b2b-5948,mfr_goods,unloading,1634,28980,20280,86400,900,-122.2068130891917,47.61064603019423,1634.0,336120,3363A0,1324.9433127700001,pickup-delivery,for-hire
33-db2b4659-,5,b2b-5948,mfr_goods,loading,2912,36600,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4660,0,b2b-5949,bulk,loading,2912,21600,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b5000,1,b2b-5949,bulk,loading,1875,29160,29160,79200,1920,-122.30497381537558,47.4036153393458,1875.0,230301,321910,6803.88555,pickup-delivery,for-hire
33-b2b5000,2,b2b-5949,bulk,unloading,1162,33540,31080,86400,1800,-122.26724458963092,47.64645935295466,1162.0,230301,321910,6803.88555,pickup-delivery,for-hire
33-b2b5001,3,b2b-5949,bulk,loading,1875,37800,28740,79200,3360,-122.30497381537558,47.4036153393458,1875.0,230301,321910,6032.778521,pickup-delivery,for-hire
33-b2b5001,4,b2b-5949,bulk,unloading,1162,43620,32100,86400,2760,-122.2659466476001,47.64320815508092,1162.0,230301,321910,6032.778521,pickup-delivery,for-hire
33-db2b4660-,5,b2b-5949,bulk,loading,2912,53580,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4661,0,b2b-5950,bulk,loading,2912,17520,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b4999,1,b2b-5950,bulk,loading,1875,25080,25080,79200,780,-122.30497381537558,47.4036153393458,1875.0,230301,321910,6803.88555,pickup-delivery,for-hire
33-b2b4999,2,b2b-5950,bulk,unloading,1162,28320,25860,86400,2040,-122.26699129565152,47.64232043431849,1162.0,230301,321910,6803.88555,pickup-delivery,for-hire
33-db2b4661-,3,b2b-5950,bulk,loading,2912,37560,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4662,0,b2b-5951,mfr_goods,loading,2912,19200,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b7745,1,b2b-5951,mfr_goods,loading,1120,27900,25800,79200,5400,-122.31642739050343,47.657419196914624,1120.0,5416A0,327200,6803.88555,pickup-delivery,for-hire
33-b2b7745,2,b2b-5951,mfr_goods,unloading,3513,35580,31200,86400,2040,-122.25888028888038,47.8715510584211,3513.0,5416A0,327200,6803.88555,pickup-delivery,for-hire
33-b2b7746,3,b2b-5951,mfr_goods,loading,1120,39900,27420,79200,5400,-122.31642739050343,47.657419196914624,1120.0,5416A0,327200,6754.89757404,pickup-delivery,for-hire
33-b2b7746,4,b2b-5951,mfr_goods,unloading,3513,47580,32820,86400,1680,-122.24755334789916,47.87505223114371,3513.0,5416A0,327200,6754.89757404,pickup-delivery,for-hire
33-db2b4662-,5,b2b-5951,mfr_goods,loading,2912,58560,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4663,0,b2b-5952,mfr_goods,loading,2912,25500,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b7744,1,b2b-5952,mfr_goods,loading,1120,36000,36000,79200,960,-122.31642739050343,47.657419196914624,1120.0,5416A0,327200,6803.88555,pickup-delivery,for-hire
33-b2b7744,2,b2b-5952,mfr_goods,unloading,3513,39240,36960,86400,2520,-122.25403762217094,47.874468133798985,3513.0,5416A0,327200,6803.88555,pickup-delivery,for-hire
33-db2b4663-,3,b2b-5952,mfr_goods,loading,2912,51060,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4664,0,b2b-5953,bulk,loading,2912,45000,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b4934,1,b2b-5953,bulk,loading,2912,45600,9600,68400,840,-121.57154802106145,47.06787442561271,20095.0,230301,212310.0,6803.88555,pickup-delivery,for-hire
33-b2b4934,2,b2b-5953,bulk,unloading,1720,52080,10440,86400,1260,-122.21148039482692,47.477314982267565,1720.0,230301,212310.0,6803.88555,pickup-delivery,for-hire
33-b2b4935,3,b2b-5953,bulk,loading,2912,58980,13800,68400,2940,-121.57154802106145,47.06787442561271,20095.0,230301,212310.0,6803.88555,pickup-delivery,for-hire
33-b2b4935,4,b2b-5953,bulk,unloading,1720,67560,16740,86400,720,-122.23034471297736,47.50676478190081,1720.0,230301,212310.0,6803.88555,pickup-delivery,for-hire
33-db2b4664-,5,b2b-5953,bulk,loading,2912,73920,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4665,0,b2b-5954,bulk,loading,2912,45000,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b4936,1,b2b-5954,bulk,loading,2912,45600,12600,68400,720,-121.57154802106145,47.06787442561271,20095.0,230301,212310.0,6803.88555,pickup-delivery,for-hire
33-b2b4936,2,b2b-5954,bulk,unloading,1720,51960,13320,86400,2220,-122.2293900324536,47.51970021210386,1720.0,230301,212310.0,6803.88555,pickup-delivery,for-hire
33-b2b4937,3,b2b-5954,bulk,loading,2912,59820,17400,68400,300,-121.57154802106145,47.06787442561271,20095.0,230301,212310.0,3270.4009877000003,pickup-delivery,for-hire
33-b2b4937,4,b2b-5954,bulk,unloading,1720,65760,17700,86400,720,-122.2200162549285,47.5024078178686,1720.0,230301,212310.0,3270.4009877000003,pickup-delivery,for-hire
33-db2b4665-,5,b2b-5954,bulk,loading,2912,72120,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4666,0,b2b-5955,mfr_goods,loading,2912,33000,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b5625,1,b2b-5955,mfr_goods,loading,2912,34500,3000,68400,360,-121.57154802106145,47.06787442561271,20095.0,336120,3363A0,1324.9433127700001,pickup-delivery,for-hire
33-b2b5625,2,b2b-5955,mfr_goods,unloading,1634,41580,3360,86400,360,-122.20297180616885,47.61242858524189,1634.0,336120,3363A0,1324.9433127700001,pickup-delivery,for-hire
33-db2b4666-,3,b2b-5955,mfr_goods,loading,2912,48660,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4667,0,b2b-5956,fuel_fert,loading,2912,50400,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b6933,1,b2b-5956,fuel_fert,loading,3191,56760,18000,68400,480,-122.63406251874072,47.01170184123696,2567.0,325412,325190.0,6803.88555,pickup-delivery,for-hire
33-b2b6933,2,b2b-5956,fuel_fert,unloading,1823,61260,18480,86400,600,-122.49139990655412,47.41754149287668,1823.0,325412,325190.0,6803.88555,pickup-delivery,for-hire
33-db2b4667-,3,b2b-5956,fuel_fert,loading,2912,68460,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4668,0,b2b-5957,fuel_fert,loading,2912,50400,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-b2b6935,1,b2b-5957,fuel_fert,loading,3191,56760,20400,68400,480,-122.63406251874072,47.01170184123696,2567.0,325412,325190.0,5786.02427172,pickup-delivery,for-hire
33-b2b6935,2,b2b-5957,fuel_fert,unloading,1823,61260,20880,86400,1620,-122.5003144625434,47.4329093938492,1823.0,325412,325190.0,5786.02427172,pickup-delivery,for-hire
33-b2b6934,3,b2b-5957,fuel_fert,loading,3191,66900,1800,68400,2340,-122.63406251874072,47.01170184123696,2567.0,325412,325190.0,6803.88555,pickup-delivery,for-hire
33-b2b6934,4,b2b-5957,fuel_fert,unloading,1823,73260,4140,86400,480,-122.5119287525147,47.41148227763824,1823.0,325412,325190.0,6803.88555,pickup-delivery,for-hire
33-db2b4668-,5,b2b-5957,fuel_fert,loading,2912,80340,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,pickup-delivery,
33-db2b4669,0,b2b-5958,mfr_goods,loading,2128,24600,0,0,0,-121.47570027834682,47.10458526658929,20117.0,,,0.0,pickup-delivery,
33-b2b5302,1,b2b-5958,mfr_goods,loading,2128,26700,18000,68400,360,-121.47570027834682,47.10458526658929,20117.0,336111,336211,210.92045205000002,pickup-delivery,for-hire
33-b2b5302,2,b2b-5958,mfr_goods,unloading,2290,33300,18360,86400,1200,-122.13252028231652,47.73118283285473,2290.0,336111,336211,210.92045205000002,pickup-delivery,for-hire
33-db2b4669-,3,b2b-5958,mfr_goods,loading,2128,40740,0,0,0,-121.47570027834682,47.10458526658929,20117.0,,,0.0,pickup-delivery,
33-db2b4670,0,b2b-5959,mfr_goods,loading,2128,29400,0,0,0,-121.47570027834682,47.10458526658929,20117.0,,,0.0,pickup-delivery,
33-b2b5123,1,b2b-5959,mfr_goods,loading,2128,30000,7800,68400,600,-121.47570027834682,47.10458526658929,20117.0,336111,336211,210.92045205000002,pickup-delivery,for-hire
33-b2b5123,2,b2b-5959,mfr_goods,unloading,2290,36840,8400,86400,480,-122.12136771970728,47.72639965849648,2290.0,336111,336211,210.92045205000002,pickup-delivery,for-hire
33-db2b4670-,3,b2b-5959,mfr_goods,loading,2128,43560,0,0,0,-121.47570027834682,47.10458526658929,20117.0,,,0.0,pickup-delivery,
33-db2b4671,0,b2b-5960,mfr_goods,loading,2912,27600,0,0,0,-121.57154802106145,47.06787442561271,20118.0,,,0.0,pickup-delivery,
33-b2b8762,1,b2b-5960,mfr_goods,loading,2912,27900,6000,68400,360,-121.57154802106145,47.06787442561271,20118.0,S00500,334511,48.98797596,pickup-delivery,for-hire
33-b2b8762,2,b2b-5960,mfr_goods,unloading,1474,36480,6360,86400,300,-122.24369475507828,47.75844929268135,1474.0,S00500,334511,48.98797596,pickup-delivery,for-hire
33-db2b4671-,3,b2b-5960,mfr_goods,loading,2912,45000,0,0,0,-121.57154802106145,47.06787442561271,20118.0,,,0.0,pickup-delivery,
33-db2b4672,0,b2b-5961,mfr_goods,loading,2912,23400,0,0,0,-121.57154802106145,47.06787442561271,20118.0,,,0.0,pickup-delivery,
33-b2b8869,1,b2b-5961,mfr_goods,loading,2912,25200,7200,68400,1020,-121.57154802106145,47.06787442561271,20118.0,S00500,334511,48.98797596,pickup-delivery,for-hire
33-b2b8869,2,b2b-5961,mfr_goods,unloading,1474,34440,8220,86400,780,-122.24067238412138,47.7593943746143,1474.0,S00500,334511,48.98797596,pickup-delivery,for-hire
33-db2b4672-,3,b2b-5961,mfr_goods,loading,2912,43440,0,0,0,-121.57154802106145,47.06787442561271,20118.0,,,0.0,pickup-delivery,
33-db2b4673,0,b2b-5962,mfr_goods,loading,2912,29400,0,0,0,-121.57154802106145,47.06787442561271,20118.0,,,0.0,pickup-delivery,
33-b2b6807,1,b2b-5962,mfr_goods,loading,2912,30900,16800,68400,420,-121.57154802106145,47.06787442561271,20118.0,336991,336991,131.08819493000001,pickup-delivery,for-hire
33-b2b6807,2,b2b-5962,mfr_goods,unloading,1076,38820,17220,86400,900,-122.28521513464084,47.66419393689891,1076.0,336991,336991,131.08819493000001,pickup-delivery,for-hire
33-db2b4673-,3,b2b-5962,mfr_goods,loading,2912,47220,0,0,0,-121.57154802106145,47.06787442561271,20118.0,,,0.0,pickup-delivery,
33-db2b4674,0,b2b-5963,mfr_goods,loading,3854,33600,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-b2b6090,1,b2b-5963,mfr_goods,loading,1536,38640,19680,79200,600,-122.24986708700052,47.73204863772386,1536.0,511120,511120,131.08819493000001,pickup-delivery,for-hire
33-b2b6090,2,b2b-5963,mfr_goods,unloading,3543,41040,20280,86400,420,-122.32373238405938,47.88830355499751,3543.0,511120,511120,131.08819493000001,pickup-delivery,for-hire
33-db2b4674-,3,b2b-5963,mfr_goods,loading,3854,44160,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-db2b4675,0,b2b-5964,mfr_goods,loading,3854,33600,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-b2b8428,1,b2b-5964,mfr_goods,loading,2290,41640,25800,79200,960,-122.13060157821978,47.72923237649361,2290.0,517110,315000,110.67653828,pickup-delivery,for-hire
33-b2b8431,2,b2b-5964,mfr_goods,loading,2290,42600,28980,79200,660,-122.13060157821978,47.72923237649361,2290.0,517110,315000,110.67653828,pickup-delivery,for-hire
33-b2b8428,3,b2b-5964,mfr_goods,unloading,1520,43920,26760,86400,1200,-122.22126523127766,47.74561571283797,1520.0,517110,315000,110.67653828,pickup-delivery,for-hire
33-b2b8431,4,b2b-5964,mfr_goods,unloading,1520,45120,29640,86400,1020,-122.2134238020609,47.73615245717967,1520.0,517110,315000,110.67653828,pickup-delivery,for-hire
33-db2b4675-,5,b2b-5964,mfr_goods,loading,3854,51720,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-db2b4676,0,b2b-5965,mfr_goods,loading,3854,33600,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-b2b8437,1,b2b-5965,mfr_goods,loading,2290,41640,30000,79200,780,-122.13060157821978,47.72923237649361,2290.0,711100,315000,110.22294591,pickup-delivery,for-hire
33-b2b7564,2,b2b-5965,mfr_goods,loading,1486,42780,19620,79200,1020,-122.17915509346712,47.71389712407649,1486.0,813B00,315000,110.67653828,pickup-delivery,for-hire
33-b2b8437,3,b2b-5965,mfr_goods,unloading,1967,47220,30780,86400,1080,-122.2043531495501,47.35433527103286,1967.0,711100,315000,110.22294591,pickup-delivery,for-hire
33-b2b7564,4,b2b-5965,mfr_goods,unloading,3187,51960,20640,86400,840,-122.57134082194972,47.13786571282837,3187.0,813B00,315000,110.67653828,pickup-delivery,for-hire
33-db2b4676-,5,b2b-5965,mfr_goods,loading,3854,64860,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-db2b4677,0,b2b-5966,mfr_goods,loading,3854,33600,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-b2b6569,1,b2b-5966,mfr_goods,loading,1006,38640,23880,79200,1080,-122.3053985481138,47.695581797641,1006.0,541700,5111A0,130.63460256000002,pickup-delivery,for-hire
33-b2b7570,2,b2b-5966,mfr_goods,loading,1486,40620,34620,79200,480,-122.17915509346712,47.71389712407649,1486.0,813B00,315000,110.67653828,pickup-delivery,for-hire
33-b2b6569,3,b2b-5966,mfr_goods,unloading,1641,42120,24960,86400,900,-122.19965090447722,47.63256009354266,1641.0,541700,5111A0,130.63460256000002,pickup-delivery,for-hire
33-b2b7532,4,b2b-5966,mfr_goods,loading,1773,44460,26760,79200,1020,-122.27504660427866,47.50847176395154,1773.0,624100,315000,110.67653828,pickup-delivery,for-hire
33-b2b7506,5,b2b-5966,mfr_goods,loading,1263,46080,28800,79200,360,-122.32426151074984,47.598764561925634,1263.0,562000,315000,110.67653828,pickup-delivery,for-hire
33-b2b7570,6,b2b-5966,mfr_goods,unloading,2291,47880,35100,86400,840,-122.1195425228895,47.70687459861655,2291.0,813B00,315000,110.67653828,pickup-delivery,for-hire
33-b2b7532,7,b2b-5966,mfr_goods,unloading,2285,49140,27780,86400,1140,-122.15877715903004,47.75070495035789,2285.0,624100,315000,110.67653828,pickup-delivery,for-hire
33-b2b7506,8,b2b-5966,mfr_goods,unloading,3628,51240,29160,86400,1140,-122.2914340381192,47.84864152205233,3628.0,562000,315000,110.67653828,pickup-delivery,for-hire
33-db2b4677-,9,b2b-5966,mfr_goods,loading,3854,56820,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-db2b4678,0,b2b-5967,mfr_goods,loading,3854,33600,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-b2b8955,1,b2b-5967,mfr_goods,loading,2317,41820,38460,79200,2580,-121.99069990446904,47.77356337788262,2317.0,327200,327200,6497.710700250001,pickup-delivery,for-hire
33-b2b6549,2,b2b-5967,mfr_goods,loading,1006,44400,34440,79200,660,-122.3053985481138,47.695581797641,1006.0,511110,5111A0,130.63460256000002,pickup-delivery,for-hire
33-b2b9602,3,b2b-5967,mfr_goods,loading,1219,45840,37140,79200,480,-122.29125918475307,47.614157188282526,1219.0,623A00,314120,110.22294591,pickup-delivery,for-hire
33-b2b8955,4,b2b-5967,mfr_goods,unloading,1911,48180,41040,86400,2280,-122.25104426734964,47.39070294453793,1911.0,327200,327200,6497.710700250001,pickup-delivery,for-hire
33-b2b7457,5,b2b-5967,mfr_goods,loading,1150,52020,34800,79200,480,-122.36117222600288,47.64554047786641,1150.0,33399A,313200.0,110.22294591,pickup-delivery,for-hire
33-b2b7400,6,b2b-5967,mfr_goods,loading,1150,52500,19020,79200,720,-122.36117222600288,47.64554047786641,1150.0,337900,313200.0,110.67653828,pickup-delivery,for-hire
33-b2b7400,7,b2b-5967,mfr_goods,unloading,2870,57600,19740,86400,660,-122.48927522677153,47.23268541215593,2870.0,337900,313200.0,110.67653828,pickup-delivery,for-hire
33-b2b7457,8,b2b-5967,mfr_goods,unloading,2093,59640,35280,86400,300,-122.18205020861888,47.29617771640097,2093.0,33399A,313200.0,110.22294591,pickup-delivery,for-hire
33-b2b9602,9,b2b-5967,mfr_goods,unloading,1300,63180,37620,86400,420,-122.3457762031921,47.58046875713608,1300.0,623A00,314120,110.22294591,pickup-delivery,for-hire
33-b2b6549,10,b2b-5967,mfr_goods,unloading,3625,66240,35100,86400,840,-122.29036294432412,47.82448129792265,3625.0,511110,5111A0,130.63460256000002,pickup-delivery,for-hire
33-db2b4678-,11,b2b-5967,mfr_goods,loading,3854,71760,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-db2b4679,0,b2b-5968,interm_food,loading,3854,33600,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-b2b9772,1,b2b-5968,interm_food,loading,1631,42900,19500,79200,1200,-122.18755097253644,47.58783200335878,1631.0,541940,311111,2597.2699106200002,pickup-delivery,for-hire
33-b2b9772,2,b2b-5968,interm_food,unloading,1491,45480,20700,86400,720,-122.16285165380188,47.72656486710123,1491.0,541940,311111,2597.2699106200002,pickup-delivery,for-hire
33-db2b4679-,3,b2b-5968,interm_food,loading,3854,52140,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-db2b4680,0,b2b-5969,fuel_fert,loading,3854,33600,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-b2b6892,1,b2b-5969,fuel_fert,loading,3895,43200,11400,68400,1200,-121.41045972046028,48.1863463367089,3354.0,325620,325620.0,2106.9365586500003,pickup-delivery,for-hire
33-b2b6892,2,b2b-5969,fuel_fert,unloading,1429,52800,12600,86400,660,-122.30274702164422,47.754166088150086,1429.0,325620,325620.0,2106.9365586500003,pickup-delivery,for-hire
33-db2b4680-,3,b2b-5969,fuel_fert,loading,3854,58860,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-db2b4681,0,b2b-5970,mfr_goods,loading,3854,25800,0,0,0,-122.37796669465752,48.27166772354568,3337.0,,,0.0,pickup-delivery,
33-b2b8128,1,b2b-5970,mfr_goods,loading,2348,36900,30060,79200,1140,-121.70946446416283,47.55067000262773,2348.0,441000,336320,49.44156833,pickup-delivery,for-hire
33-b2b7797,2,b2b-5970,mfr_goods,loading,2149,42120,30660,79200,480,-122.14242840096752,47.3516107823533,2149.0,425000,339990,131.99537967,pickup-delivery,for-hire
