carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY
b2b-all-6664647-2-34hdv-d,b2b-all-6664647-2-34hdv-d-113,b2b-all-6664647-2-34hdv-d-1078,freight-hdv-D-Diesel-Baseline,3459,-122.24052844642549,47.9259166950274
b2b-all-6664647-2-34hdv-d,b2b-all-6664647-2-34hdv-d-114,b2b-all-6664647-2-34hdv-d-1079,freight-hdv-D-Diesel-Baseline,3459,-122.24052844642549,47.9259166950274
b2b-all-6664647-2-34hdv-d,b2b-all-6664647-2-34hdv-d-115,b2b-all-6664647-2-34hdv-d-1080,freight-hdv-D-Diesel-Baseline,3459,-122.24052844642549,47.9259166950274
b2b-all-6664647-2-34hdv-d,b2b-all-6664647-2-34hdv-d-116,b2b-all-6664647-2-34hdv-d-1081,freight-hdv-D-Diesel-Baseline,3459,-122.24052844642549,47.9259166950274
b2b-all-6664648-3-35hdt-d,b2b-all-6664648-3-35hdt-d-117,b2b-all-6664648-3-35hdt-d-1099,freight-hdt-D-Diesel-Baseline,3857,-122.32266868357056,48.27242196230117
b2b-all-6664648-3-35hdt-d,b2b-all-6664648-3-35hdt-d-118,b2b-all-6664648-3-35hdt-d-1100,freight-hdt-D-Diesel-Baseline,3857,-122.32266868357056,48.27242196230117
b2b-all-6664648-3-36hdt-d,b2b-all-6664648-3-36hdt-d-119,b2b-all-6664648-3-36hdt-d-1121,freight-hdt-D-Diesel-Baseline,3857,-122.32266868357056,48.27242196230117
b2b-all-6664648-3-36hdt-d,b2b-all-6664648-3-36hdt-d-120,b2b-all-6664648-3-36hdt-d-1122,freight-hdt-D-Diesel-Baseline,3857,-122.32266868357056,48.27242196230117
b2b-all-6664648-3-36hdt-d,b2b-all-6664648-3-36hdt-d-121,b2b-all-6664648-3-36hdt-d-1123,freight-hdt-D-Diesel-Baseline,3857,-122.32266868357056,48.27242196230117
b2b-all-6664793-1-37md-d,b2b-all-6664793-1-37md-d-122,b2b-all-6664793-1-37md-d-1158,freight-md-D-Diesel-Baseline,5882,-123.14494409844396,44.98169645199568
