tourId,departureTimeInSec,departureLocationZone,maxTourDurationInSec,departureLocationX,departureLocationY,mesoZone
b2b-45040,32400,530350811002,43200,-122.6530939681399,47.565540153997645,530350811002.0
b2b-59988,39000,530330093003,43200,-122.33231170637092,47.56852810250407,530330093003.0
b2b-13527,38400,530330219061,43200,-122.1580121378409,47.74011602573891,530330219061.0
b2b-27020,27600,530530701001,43200,-121.54443576766793,47.120407059214166,20009.0
b2b-33398,32400,530530732004,43200,-122.26393595512288,46.919293381051865,20012.0
b2b-7443,29400,530530732003,43200,-122.23625126082543,46.78419975013134,410510073001.0
b2b-42321,27000,530330237001,43200,-122.16636972859732,47.62596711665903,530330237001.0
b2b-12793,28800,530330295021,43200,-122.17350852229566,47.37950694172241,530330295021.0
b2b-39072,25200,530530732004,43200,-122.26393595512288,46.919293381051865,20012.0
b2b-37898,24000,530610533014,43200,-122.37107080960885,48.24821342844997,530730002002.0
b2b-5839,27600,530350909002,43200,-122.51587537591683,47.63223807359521,530350909002.0
b2b-12410,28200,530330323133,43200,-122.09358198704054,47.67374986370217,530330323133.0
b2b-51737,28800,530330093003,43200,-122.34160818463961,47.56955094808952,530330093003.0
b2b-15391,28800,530330322103,43200,-122.0189535519195,47.53506793266518,530330322103.0
b2b-50733,18000,530530718071,43200,-122.48848510174477,47.17616884669107,530530718071.0
b2b-58536,18600,530330305011,43200,-122.230664536079,47.34078822683098,530330305011.0
b2b-4383,31800,530330208002,43200,-122.35456977731059,47.757325152604444,530330208002.0
b2b-37091,37800,530610537001,43200,-121.312889303686,48.04692058012603,530630114003.0
b2b-17429,37800,530330093003,43200,-122.32670256201499,47.58561090681461,530330093003.0
b2b-2137,26400,530530729061,43200,-122.55444246185414,47.0496292343141,530670127203.0
b2b-11664,22800,530530701001,43200,-121.54443576766793,47.120407059214166,20009.0
b2b-29549,51600,530530718071,43200,-122.49119831954808,47.17411891314004,530530718071.0
b2b-32472,35400,530330265002,43200,-122.34286852757967,47.51183416260497,530330265002.0
b2b-27084,21600,530539400022,43200,-122.40021822743282,47.25332028353289,530539400022.0
b2b-58227,35400,530530602001,43200,-122.38037978042196,47.2756012679237,530530602001.0
b2b-45195,3600,530610537001,43200,-121.312889303686,48.04692058012603,20126.0
b2b-4331,35400,530610531021,43200,-122.18921914405846,48.15037009988364,530610531021.0
b2b-3955,37800,530610535091,43200,-122.14007180948309,48.162990728802896,530610535091.0
b2b-18545,20400,530350901011,43200,-122.60806660848911,47.92434881501882,530299713002.0
b2b-11731,24600,530610533014,43200,-122.37107080960885,48.24821342844997,530579519002.0
b2b-6337,23400,530530732003,43200,-122.23625126082543,46.78419975013134,410430306003.0
b2b-50584,34800,530530718071,43200,-122.49188765676352,47.172388159239595,530530718071.0
b2b-50981,36600,530539400101,43200,-122.3204984840645,47.21273560712307,530539400101.0
b2b-44029,22800,530330292061,43200,-122.2446917414646,47.42066574066641,530330292061.0
b2b-11864,34200,530610537001,43200,-121.312889303686,48.04692058012603,530630141002.0
b2b-278,27000,530610413042,43200,-122.24560690332179,47.923535728287746,530610413042.0
b2b-49269,21600,530530714063,43200,-122.3576120983747,47.08744637075754,530530714063.0
b2b-60126,43800,530330112001,43200,-122.33038076011847,47.5260682706754,530330112001.0
b2b-40558,28200,530330315021,43200,-121.36939910435089,47.14804914214533,20015.0
b2b-49572,42000,530539400022,43200,-122.35799177341411,47.24698856781136,530539400022.0
b2b-32952,34800,530530732004,43200,-122.26393595512288,46.919293381051865,20010.0
b2b-37407,36600,530530732004,43200,-122.26393595512288,46.919293381051865,20010.0
b2b-27559,32400,530330093003,43200,-122.34160818463961,47.56955094808952,530330093003.0
b2b-3907,21000,530330305011,43200,-122.22947388674534,47.33405297027504,530330305011.0
b2b-12396,30000,530330048003,43200,-122.3557198577866,47.65250064053979,530330048003.0
b2b-36461,34800,530530732003,43200,-122.23625126082543,46.78419975013134,410470025021.0
b2b-57827,29400,530530733013,43200,-122.24510500281356,47.2374884800514,530530733013.0
b2b-20728,34200,530610533014,43200,-122.37107080960885,48.24821342844997,530730107011.0
b2b-46713,40800,530610419012,43200,-122.2624033114822,47.886844295052185,530610419012.0
b2b-43055,27000,530539400101,43200,-122.2937392122909,47.21027801893558,530539400101.0
b2b-1562,37800,530610519281,43200,-122.25202924238252,47.84801003723981,530610519281.0
b2b-33880,21600,530530701001,43200,-121.54443576766793,47.120407059214166,20009.0
b2b-33485,45000,530530732004,43200,-122.26393595512288,46.919293381051865,20012.0
b2b-43258,33600,530610537001,43200,-121.312889303686,48.04692058012603,20089.0
b2b-24712,34200,530330292061,43200,-122.24630253743486,47.38821598815996,530330292061.0
b2b-22638,35400,530530726032,43200,-122.77438432253852,47.18832179399421,530670110001.0
b2b-25390,46200,530330305011,43200,-122.23003236545198,47.345348787637406,530330305011.0
b2b-6119,24600,530610533012,43200,-122.33323028484187,48.26817017943757,530610533012.0
b2b-3323,29400,530530732003,43200,-122.23625126082543,46.78419975013134,410510073001.0
b2b-37057,48000,530610535061,43200,-121.90045705807277,48.272171904411664,530579512001.0
b2b-30431,27600,530530718071,43200,-122.49134291817569,47.173524762844664,530530718071.0
b2b-36223,42600,530330263002,43200,-122.29034760404986,47.50675431311565,530330263002.0
b2b-23097,41400,530330297004,43200,-122.22906931988659,47.36516649645877,530330297004.0
b2b-28100,45000,530530626001,43200,-122.48142674423129,47.22315676250872,530530626001.0
b2b-45459,36600,530330292061,43200,-122.24450102276295,47.4023111531814,530330292061.0
b2b-25218,48000,530330292061,43200,-122.24908933318278,47.42986476503129,530330292061.0
b2b-53023,22200,530530732004,43200,-122.26393595512288,46.919293381051865,20012.0
b2b-46400,26400,530530732003,43200,-122.23625126082543,46.78419975013134,530110424001.0
b2b-39255,27000,530530714062,43200,-122.37832388306958,47.07909070582183,530530714062.0
b2b-12775,49800,530330066001,43200,-122.32724058826471,47.63019426814261,530330066001.0
b2b-35717,28800,530539400022,43200,-122.40021822743282,47.25332028353289,530539400022.0
b2b-20332,22800,530330292061,43200,-122.24915313841305,47.38885718256478,530330292061.0
b2b-29124,37800,530330263002,43200,-122.29034760404986,47.50675431311565,530330263002.0
b2b-38212,41400,530530701001,43200,-121.54443576766793,47.120407059214166,20071.0
b2b-56266,24000,530330292061,43200,-122.22834520138616,47.42187038261192,530330292061.0
b2b-11669,26400,530530701001,43200,-121.54443576766793,47.120407059214166,20119.0
b2b-370,35400,530610408002,43200,-122.20740921411743,47.97867025191261,530610408002.0
b2b-4880,33600,530610413042,43200,-122.27859907752831,47.93881899359604,530610413042.0
b2b-53224,26400,530539400022,43200,-122.3623989794619,47.24303041243632,530539400022.0
b2b-60332,21000,530530701001,43200,-121.54443576766793,47.120407059214166,20009.0
b2b-46979,28200,530330305011,43200,-122.25004786373813,47.333723459254784,530330305011.0
b2b-17359,29400,530530726032,43200,-122.77438432253852,47.18832179399421,530670105101.0
b2b-37693,34200,530610537001,43200,-121.312889303686,48.04692058012603,530630136002.0
b2b-51064,25800,530539400101,43200,-122.33642860675718,47.218424764579126,530539400101.0
b2b-24395,27000,530330308013,43200,-122.22911873832572,47.27794322010157,530330308013.0
b2b-41301,28800,530610534001,43200,-122.17484717335668,48.272211211311024,530730101005.0
b2b-60998,28200,530610537001,43200,-121.312889303686,48.04692058012603,20069.0
b2b-39683,24000,530330328003,43200,-121.10639363815314,47.709093633348175,530079611003.0
b2b-29104,43800,530530732003,43200,-122.23625126082543,46.78419975013134,410519800001.0
b2b-57944,19800,530330319082,43200,-122.14805239360987,47.44517917392911,530330319082.0
b2b-32291,49200,530530732004,43200,-122.26393595512288,46.919293381051865,20010.0
b2b-20203,24000,530530726032,43200,-122.77438432253852,47.18832179399421,530670110001.0
b2b-35156,26400,530330284024,43200,-122.29258998292704,47.458908818853615,530330284024.0
b2b-52105,34800,530610537001,43200,-121.312889303686,48.04692058012603,20041.0
b2b-12996,39600,530330292061,43200,-122.24620172773638,47.39776507244499,530330292061.0
b2b-37253,27600,530530701001,43200,-121.54443576766793,47.120407059214166,20118.0
b2b-42602,35400,530530701001,43200,-121.54443576766793,47.120407059214166,20095.0
b2b-48553,16200,530530732003,43200,-122.23625126082543,46.78419975013134,410430207002.0
b2b-32958,34800,530530732004,43200,-122.26393595512288,46.919293381051865,20010.0
b2b-60310,39600,530530732003,43200,-122.23625126082543,46.78419975013134,410030104003.0
b2b-20506,24600,530330265002,43200,-122.35199091885264,47.5154904438901,530330265002.0
b2b-23635,12000,530530726023,43200,-122.81385136116528,47.26404394844309,530459610003.0
b2b-28557,28800,530610535091,43200,-122.15176363135897,48.15667199362626,530610535091.0
b2b-33819,27600,530530701001,43200,-121.54443576766793,47.120407059214166,20009.0
b2b-37223,21600,530530718071,43200,-122.49976480229566,47.16644781073526,530530718071.0
b2b-38530,31200,530610537001,43200,-121.312889303686,48.04692058012603,20091.0
b2b-57981,18000,530350811002,43200,-122.6530939681399,47.565540153997645,530350811002.0
b2b-39387,43200,530530732003,43200,-122.23625126082543,46.78419975013134,410430306003.0
b2b-58825,51600,530530712071,43200,-122.28611945306136,47.155943185501535,530530712071.0
b2b-59372,26400,530610537001,43200,-121.312889303686,48.04692058012603,530630132021.0
b2b-37518,27600,530530732004,43200,-122.26393595512288,46.919293381051865,20014.0
b2b-38592,25800,530610537001,43200,-121.312889303686,48.04692058012603,20091.0
b2b-15826,45000,530530732003,43200,-122.23625126082543,46.78419975013134,410510027021.0
b2b-15337,36600,530330237001,43200,-122.16601577736562,47.62560948248614,530330237001.0
b2b-9641,22200,530330292061,43200,-122.24476184038326,47.39715218534634,530330292061.0
b2b-2032,29400,530610514002,43200,-122.31631375524125,47.80896965519307,530610514002.0
b2b-23838,39600,530610537001,43200,-121.312889303686,48.04692058012603,530630141002.0
b2b-51543,34200,530330292061,43200,-122.24478060082409,47.405845893143145,530330292061.0
b2b-60728,37800,530610515002,43200,-122.31703503276825,47.82034412550497,530610515002.0
b2b-5876,30000,530330323193,43200,-122.1574794946632,47.75898295232976,530330323193.0
b2b-57405,21000,530330292061,43200,-122.22662093183628,47.42704538062167,530330292061.0
b2b-46181,6000,530610533014,43200,-122.37107080960885,48.24821342844997,530730002001.0
b2b-58367,46200,530330108001,43200,-122.34969811263294,47.55344241036722,530330108001.0
b2b-7893,37800,530330284024,43200,-122.29785702640062,47.44428124887584,530330284024.0
b2b-35333,24600,530610533014,43200,-122.37107080960885,48.24821342844997,530579519002.0
b2b-26096,40800,530330071001,43200,-122.3607157802324,47.62277408295152,530330071001.0
b2b-36355,34800,530330315021,43200,-121.36939910435089,47.14804914214533,530770016022.0
b2b-30948,23400,530610533014,43200,-122.37107080960885,48.24821342844997,530730004003.0
b2b-52074,47400,530530701001,43200,-121.54443576766793,47.120407059214166,20009.0
b2b-8866,25800,530530732004,43200,-122.26393595512288,46.919293381051865,20012.0
b2b-56909,30000,530610534001,43200,-122.17484717335668,48.272211211311024,530730102002.0
b2b-24785,45600,530330264005,43200,-122.32949631231621,47.51836064387717,530330264005.0
b2b-38275,45000,530330320111,43200,-122.02261436198458,47.36882833500939,530330320111.0
b2b-57023,47400,530539400022,43200,-122.368289546709,47.242889341578646,530539400022.0
b2b-60194,22800,530330112001,43200,-122.3214141584895,47.52232063451912,530330112001.0
b2b-4743,35400,530350918001,43200,-122.62465733484302,47.6063765280082,530350918001.0
b2b-47878,37800,530530702071,43200,-122.03545543600512,47.16125045347701,530530702071.0
b2b-30587,27000,530530732004,43200,-122.26393595512288,46.919293381051865,20012.0
b2b-38442,23400,530530701001,43200,-121.54443576766793,47.120407059214166,20009.0
b2b-3107,33600,530610529032,43200,-122.18040085010912,48.059878835243815,530610529032.0
b2b-21664,34800,530330305011,43200,-122.23003236545198,47.345348787637406,530330305011.0
b2b-12574,22800,530330228033,43200,-122.14003708872501,47.63664497340601,530330228033.0
b2b-2917,33600,530610522082,43200,-122.0011369094566,47.85010860019749,530610522082.0
b2b-3206,34800,530350901013,43200,-122.57486450141752,47.80206716562218,530350901013.0
b2b-12062,22800,530610533021,43200,-122.23611815633497,48.26558464836242,530730102001.0
b2b-2002,41400,530610521042,43200,-122.18027731429044,48.02260348118157,530610521042.0
b2b-4450,32400,530610521083,43200,-122.11130996568991,47.81480935479051,530610521083.0
b2b-5907,33000,530610515002,43200,-122.31703503276825,47.82034412550497,530610515002.0
b2b-32113,49200,530330112001,43200,-122.33227885206496,47.53199660801611,530330112001.0
b2b-30987,19200,530330292061,43200,-122.24450102276295,47.4023111531814,530330292061.0
b2b-20535,27600,530330047004,43200,-122.38032536007414,47.666055851833164,530330047004.0
