level_0,payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,distance,weightInKg,deliveryType,fleetType
318814,53-db2b9717,0,b2b-57944,mfr_goods,loading,2756,46800,0,0,0,-122.37878307852688,47.26927928711062,2756.0,,,0.0,0.0,pickup-delivery,
318815,53-b2b14477,1,b2b-57944,mfr_goods,loading,2869,49440,23760,79200,600,-122.475983884433,47.22606429449293,2869.0,423400,339990,6.110896729995757,131.99537967,pickup-delivery,for-hire
318816,53-b2b12414,2,b2b-57944,mfr_goods,loading,3173,51360,31380,79200,960,-122.5851888520523,47.32899629106664,3173.0,445000,314900,13.208177039408,110.22294591,pickup-delivery,for-hire
318817,53-b2b14477,3,b2b-57944,mfr_goods,unloading,1195,55920,24360,86400,540,-122.3293708367396,47.62311898054393,1195.0,423400,339990,35.218794927563124,131.99537967,pickup-delivery,for-hire
318818,53-b2b12414,4,b2b-57944,mfr_goods,unloading,3294,60060,32340,86400,300,-122.37520176040542,47.2822288163128,3294.0,445000,314900,35.16566349820108,110.22294591,pickup-delivery,for-hire
318819,53-db2b9717-,5,b2b-57944,mfr_goods,loading,2756,60420,0,0,0,-122.37878307852688,47.26927928711062,2756.0,,,2.6586644140764446,0.0,pickup-delivery,
318854,53-db2b9723,0,b2b-57950,interm_food,loading,3854,23400,0,0,0,-122.37796669465752,48.27166772354568,3329.0,,,0.0,0.0,pickup-delivery,
318855,53-b2b17632,1,b2b-57950,interm_food,loading,3854,25500,3000,68400,1560,-122.37796669465752,48.27166772354568,4541.0,311225,31122A,0.2485484,18848.12375061,pickup-delivery,for-hire
318856,53-b2b17632,2,b2b-57950,interm_food,unloading,2836,37680,4560,86400,7740,-122.44252224763376,47.25131152715819,2836.0,311225,31122A,103.81334588512983,18848.12375061,pickup-delivery,for-hire
318857,53-db2b9723-,3,b2b-57950,interm_food,loading,3854,56040,0,0,0,-122.37796669465752,48.27166772354568,3329.0,,,103.81334588512983,0.0,pickup-delivery,
319030,53-db2b9753,0,b2b-57980,mfr_goods,loading,3181,31920,0,0,0,-122.79042669700618,47.2126448710439,4381.0,,,0.0,0.0,pickup-delivery,
319031,53-b2b13791,1,b2b-57980,mfr_goods,loading,2873,37800,37800,79200,720,-122.50224711745956,47.23455051615262,2873.0,336112,314110,19.472325262174103,110.22294591,pickup-delivery,for-hire
319032,53-b2b11713,2,b2b-57980,mfr_goods,loading,2868,38820,25260,79200,5400,-122.48378552199829,47.20882606075464,2868.0,722211,327330.0,1.9881364978596965,20073.27674198,pickup-delivery,for-hire
319033,53-b2b11713,3,b2b-57980,mfr_goods,unloading,3248,47520,30660,100800,1080,-122.22687900228613,46.7689413928168,5405.0,722211,327330.0,41.914218174164425,20073.27674198,pickup-delivery,for-hire
319034,53-b2b13791,4,b2b-57980,mfr_goods,unloading,2912,53220,38520,100800,900,-121.57154802106145,47.06787442561271,20009.0,336112,314110,44.94970826773613,110.22294591,pickup-delivery,for-hire
319035,53-db2b9753-,5,b2b-57980,mfr_goods,loading,3181,61680,0,0,0,-122.79042669700618,47.2126448710439,4381.0,,,73.97531227133521,0.0,pickup-delivery,
319046,53-db2b9756,0,b2b-57983,bulk,loading,3184,34800,0,0,0,-122.66401776351336,47.10873288512745,4393.0,,,0.0,0.0,pickup-delivery,
319047,53-b2b8133,1,b2b-57983,bulk,loading,3191,36960,11400,68400,1560,-122.63406251874072,47.01170184123696,2572.0,113000,113000,10.264424740149618,9071.8474,pickup-delivery,for-hire
319048,53-b2b8133,2,b2b-57983,bulk,unloading,3249,40200,12960,86400,4380,-122.10747822548824,46.81569766910295,3249.0,113000,113000,36.858039821887104,9071.8474,pickup-delivery,for-hire
319049,53-b2b8031,3,b2b-57983,bulk,loading,3191,46500,600,68400,1320,-122.63406251874072,47.01170184123696,2557.0,321100,113000,36.858039821887104,9071.8474,pickup-delivery,for-hire
319050,53-b2b8031,4,b2b-57983,bulk,unloading,3218,48660,1920,86400,3180,-122.38366496610077,47.04206435624802,3218.0,321100,113000,11.498005450733714,9071.8474,pickup-delivery,for-hire
319051,53-db2b9756-,5,b2b-57983,bulk,loading,3184,53940,0,0,0,-122.66401776351336,47.10873288512745,4393.0,,,20.693509764674,0.0,pickup-delivery,
319304,53-db2b9791,0,b2b-58018,mfr_goods,loading,3895,25200,0,0,0,-121.41045972046028,48.1863463367089,4067.0,,,0.0,0.0,pickup-delivery,
319305,53-b2b16683,1,b2b-58018,mfr_goods,loading,2875,40560,37500,79200,420,-122.49350770352552,47.19605171074,2875.0,S00500,313100,129.2924840940307,110.22294591,pickup-delivery,for-hire
319306,53-b2b16479,2,b2b-58018,mfr_goods,loading,3301,42720,27360,79200,840,-122.39407349616798,47.28541576562664,3301.0,812200,327390,12.376505698362196,2148.21346432,pickup-delivery,for-hire
319307,53-b2b16479,3,b2b-58018,mfr_goods,unloading,3895,55560,28200,100800,840,-121.41045972046028,48.1863463367089,3988.0,812200,327390,116.99392595783608,2148.21346432,pickup-delivery,for-hire
319308,53-b2b16683,4,b2b-58018,mfr_goods,unloading,3895,56400,37920,100800,1020,-121.41045972046028,48.1863463367089,20096.0,S00500,313100,0.2485484,110.22294591,pickup-delivery,for-hire
319309,53-db2b9791-,5,b2b-58018,mfr_goods,loading,3895,57420,0,0,0,-121.41045972046028,48.1863463367089,4067.0,,,0.2485484,0.0,pickup-delivery,
319380,53-db2b9804,0,b2b-58031,mfr_goods,loading,3854,25800,0,0,0,-122.37796669465752,48.27166772354568,4551.0,,,0.0,0.0,pickup-delivery,
319381,53-b2b15313,1,b2b-58031,mfr_goods,loading,3854,27300,17400,68400,960,-122.37796669465752,48.27166772354568,4572.0,327320,327310,0.2485484,20102.30665366,pickup-delivery,for-hire
319382,53-b2b15313,2,b2b-58031,mfr_goods,unloading,2837,39060,18360,86400,5160,-122.4414616777802,47.24800212618353,2837.0,327320,327310,105.2391489467504,20102.30665366,pickup-delivery,for-hire
319383,53-db2b9804-,3,b2b-58031,mfr_goods,loading,3854,55020,0,0,0,-122.37796669465752,48.27166772354568,4551.0,,,105.2391489467504,0.0,pickup-delivery,
319408,53-db2b9811,0,b2b-58038,mfr_goods,loading,2912,32400,0,0,0,-121.57154802106145,47.06787442561271,20009.0,,,0.0,0.0,pickup-delivery,
319409,53-b2b9440,1,b2b-58038,mfr_goods,loading,2912,32700,6000,68400,660,-121.57154802106145,47.06787442561271,20009.0,S00500,336414,0.2485484,76.65711053,pickup-delivery,for-hire
319410,53-b2b16873,2,b2b-58038,mfr_goods,loading,2912,33360,9000,68400,1020,-121.57154802106145,47.06787442561271,20009.0,326110,325211,0.2485484,2575.95106923,pickup-delivery,for-hire
319411,53-b2b9440,3,b2b-58038,mfr_goods,unloading,3282,39300,6660,86400,1020,-122.360930517797,47.22454133258727,3282.0,S00500,336414,48.34295993577492,76.65711053,pickup-delivery,for-hire
319412,53-b2b16873,4,b2b-58038,mfr_goods,unloading,3292,40740,10020,86400,540,-122.36492887759178,47.208844948015,3292.0,326110,325211,4.122636307383383,2575.95106923,pickup-delivery,for-hire
319413,53-db2b9811-,5,b2b-58038,mfr_goods,loading,2912,46020,0,0,0,-121.57154802106145,47.06787442561271,20009.0,,,46.212346254837456,0.0,pickup-delivery,
319454,53-db2b9822,0,b2b-58049,mfr_goods,loading,2912,22200,0,0,0,-121.57154802106145,47.06787442561271,20009.0,,,0.0,0.0,pickup-delivery,
319455,53-b2b17171,1,b2b-58049,mfr_goods,loading,2912,24000,11400,68400,1080,-121.57154802106145,47.06787442561271,20009.0,326190,333912,0.2485484,211.37404442000002,pickup-delivery,for-hire
319456,53-b2b17171,2,b2b-58049,mfr_goods,unloading,3172,31860,12480,86400,360,-122.59793581535789,47.33509575250775,3172.0,326190,333912,66.17456395969364,211.37404442000002,pickup-delivery,for-hire
319457,53-db2b9822-,3,b2b-58049,mfr_goods,loading,2912,39000,0,0,0,-121.57154802106145,47.06787442561271,20009.0,,,66.17456395969364,0.0,pickup-delivery,
319492,53-db2b9831,0,b2b-58058,mfr_goods,loading,3249,28200,0,0,0,-122.20981561308568,46.79960290846447,20012.0,,,0.0,0.0,pickup-delivery,
319493,53-b2b12000,1,b2b-58058,mfr_goods,loading,3249,28500,3000,68400,600,-122.20981561308568,46.79960290846447,20012.0,S00500,323110,0.2485484,131.08819493000001,pickup-delivery,for-hire
319494,53-b2b12000,2,b2b-58058,mfr_goods,unloading,2963,31740,3600,86400,1200,-122.17909145344548,47.08193694352902,2963.0,S00500,323110,26.11895268224844,131.08819493000001,pickup-delivery,for-hire
319495,53-db2b9831-,3,b2b-58058,mfr_goods,loading,3249,34800,0,0,0,-122.20981561308568,46.79960290846447,20012.0,,,26.11895268224844,0.0,pickup-delivery,
319516,53-db2b9837,0,b2b-58064,mfr_goods,loading,2128,43800,0,0,0,-121.47570027834682,47.10458526658929,20015.0,,,0.0,0.0,pickup-delivery,
319517,53-b2b17298,1,b2b-58064,mfr_goods,loading,2128,44100,15000,68400,1200,-121.47570027834682,47.10458526658929,20015.0,811400,335222,0.2485484,212.28122916,pickup-delivery,for-hire
319518,53-b2b17298,2,b2b-58064,mfr_goods,unloading,2992,50220,16200,86400,1020,-122.29949121527444,47.13450306198282,2992.0,811400,335222,48.12958759192348,212.28122916,pickup-delivery,for-hire
319519,53-db2b9837-,3,b2b-58064,mfr_goods,loading,2128,56160,0,0,0,-121.47570027834682,47.10458526658929,20015.0,,,48.12958759192348,0.0,pickup-delivery,
319606,53-db2b9857,0,b2b-58084,bulk,loading,3248,32400,0,0,0,-122.22687900228613,46.7689413928168,5832.0,,,0.0,0.0,pickup-delivery,
319607,53-b2b8672,1,b2b-58084,bulk,loading,3205,37980,17400,68400,1980,-122.3834825564397,46.88687391044784,2611.0,321100,113000,10.483878490026967,9071.8474,pickup-delivery,for-hire
319608,53-b2b8672,2,b2b-58084,bulk,unloading,3218,44340,19380,86400,3900,-122.38677760874828,47.05053715425591,3218.0,321100,113000,15.30064031861679,9071.8474,pickup-delivery,for-hire
319609,53-db2b9857-,3,b2b-58084,bulk,loading,3248,49740,0,0,0,-122.22687900228613,46.7689413928168,5832.0,,,22.613309440825088,0.0,pickup-delivery,
319624,53-db2b9861,0,b2b-58088,mfr_goods,loading,3248,36000,0,0,0,-122.22687900228613,46.7689413928168,5783.0,,,0.0,0.0,pickup-delivery,
319625,53-b2b11702,1,b2b-58088,mfr_goods,loading,3248,38100,16800,68400,1140,-122.22687900228613,46.7689413928168,6115.0,S00500,323110,0.2485484,130.63460256000002,pickup-delivery,for-hire
319626,53-b2b11702,2,b2b-58088,mfr_goods,unloading,2963,43020,17940,86400,540,-122.20087351624268,47.09683535775861,2963.0,S00500,323110,27.361275220476507,130.63460256000002,pickup-delivery,for-hire
319627,53-db2b9861-,3,b2b-58088,mfr_goods,loading,3248,46320,0,0,0,-122.22687900228613,46.7689413928168,5783.0,,,27.361275220476507,0.0,pickup-delivery,
319644,53-db2b9865,0,b2b-58092,mfr_goods,loading,3248,28800,0,0,0,-122.22687900228613,46.7689413928168,5617.0,,,0.0,0.0,pickup-delivery,
319645,53-b2b18973,1,b2b-58092,mfr_goods,loading,3248,30000,3000,68400,4020,-122.22687900228613,46.7689413928168,6164.0,Port,423600,0.2485484,16726.67223612,pickup-delivery,for-hire
319646,53-b2b18973,2,b2b-58092,mfr_goods,unloading,2756,39300,7020,86400,6000,-122.39444884764912,47.26217575485862,2756.0,Port,423600,44.587920841332966,16726.67223612,pickup-delivery,for-hire
319647,53-db2b9865-,3,b2b-58092,mfr_goods,loading,3248,48000,0,0,0,-122.22687900228613,46.7689413928168,5617.0,,,44.587920841332966,0.0,pickup-delivery,
319670,53-db2b9871,0,b2b-58098,bulk,loading,3248,37800,0,0,0,-122.22687900228613,46.7689413928168,5901.0,,,0.0,0.0,pickup-delivery,
319671,53-b2b8752,1,b2b-58098,bulk,loading,3236,42180,31200,79200,1260,-122.27962187699976,47.106661067041706,3236.0,321100,321100.0,28.16046450796166,9071.8474,pickup-delivery,for-hire
319672,53-b2b8752,2,b2b-58098,bulk,unloading,3809,54360,32460,86400,900,-122.15990621704088,48.1499239783478,3809.0,321100,321100.0,106.73115461318868,9071.8474,pickup-delivery,for-hire
319673,53-db2b9871-,3,b2b-58098,bulk,loading,3248,69120,0,0,0,-122.22687900228613,46.7689413928168,5901.0,,,134.84630508849145,0.0,pickup-delivery,
319740,53-db2b9887,0,b2b-58114,mfr_goods,loading,2912,29400,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,0.0,pickup-delivery,
319741,53-b2b19749,1,b2b-58114,mfr_goods,loading,2912,30300,7200,68400,4860,-121.57154802106145,47.06787442561271,20095.0,Port,424400,0.2485484,15238.43567015,pickup-delivery,for-hire
319742,53-b2b19749,2,b2b-58114,mfr_goods,unloading,2756,37260,12060,86400,1200,-122.39444884764912,47.26217575485862,2756.0,Port,424400,50.79477975236573,15238.43567015,pickup-delivery,for-hire
319743,53-db2b9887-,3,b2b-58114,mfr_goods,loading,2912,43680,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,50.79477975236573,0.0,pickup-delivery,
319780,53-db2b9896,0,b2b-58123,fuel_fert,loading,2912,23400,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,0.0,pickup-delivery,
319781,53-b2b18161,1,b2b-58123,fuel_fert,loading,2912,24000,15000,68400,5400,-121.57154802106145,47.06787442561271,20095.0,Port,325310,0.2485484,16682.67377623,pickup-delivery,for-hire
319782,53-b2b18161,2,b2b-58123,fuel_fert,unloading,2756,31500,20400,86400,7320,-122.39444884764912,47.26217575485862,2756.0,Port,325310,50.79477975236573,16682.67377623,pickup-delivery,for-hire
319783,53-db2b9896-,3,b2b-58123,fuel_fert,loading,2912,44040,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,50.79477975236573,0.0,pickup-delivery,
319842,53-db2b9907,0,b2b-58134,bulk,loading,1365,32400,0,0,0,-122.31995099008032,47.52798400379269,1365.0,,,0.0,0.0,pickup-delivery,
319843,53-b2b8158,1,b2b-58134,bulk,loading,3248,40980,4800,68400,1020,-122.22687900228613,46.7689413928168,2606.0,321200,113000,71.90445774701568,9071.8474,pickup-delivery,for-hire
319844,53-b2b8158,2,b2b-58134,bulk,unloading,2954,45840,5820,86400,1740,-122.15855674174776,47.251199379924174,2954.0,321200,113000,43.40689162950608,9071.8474,pickup-delivery,for-hire
319845,53-db2b9907-,3,b2b-58134,bulk,loading,1365,50760,0,0,0,-122.31995099008032,47.52798400379269,1365.0,,,31.3635897098059,0.0,pickup-delivery,
319864,53-db2b9912,0,b2b-58139,bulk,loading,1864,32400,0,0,0,-122.32236142185158,47.41619672516099,1864.0,,,0.0,0.0,pickup-delivery,
319865,53-b2b8737,1,b2b-58139,bulk,loading,2945,37080,19080,79200,960,-122.19040911562996,47.16135943695561,2945.0,230301,212310.0,28.415735958895443,1736.80518473,pickup-delivery,for-hire
319866,53-b2b8502,2,b2b-58139,bulk,loading,3266,38520,36660,79200,1680,-122.26395650100804,47.19747380174812,3266.0,230301,2123A0,6.157051918349104,5529.74458267,pickup-delivery,for-hire
319867,53-b2b8502,3,b2b-58139,bulk,unloading,2837,41460,38340,86400,1320,-122.44050300363048,47.24097041239091,2837.0,230301,2123A0,12.8281865442121,5529.74458267,pickup-delivery,for-hire
319868,53-b2b8737,4,b2b-58139,bulk,unloading,3717,49620,20040,86400,600,-122.11748754103304,47.83414127615739,3717.0,230301,212310.0,66.81368521307698,1736.80518473,pickup-delivery,for-hire
319869,53-db2b9912-,5,b2b-58139,bulk,loading,1864,54960,0,0,0,-122.32236142185158,47.41619672516099,1864.0,,,46.38138192592543,0.0,pickup-delivery,
319968,53-db2b9929,0,b2b-58156,interm_food,loading,2063,39600,0,0,0,-122.28099710007147,47.25855530210914,2063.0,,,0.0,0.0,pickup-delivery,
319969,53-b2b17792,1,b2b-58156,interm_food,loading,3177,43080,28200,79200,1620,-122.70511997876154,47.35504250606987,3177.0,313100,111900,31.454385656896783,18847.670158240002,pickup-delivery,for-hire
319970,53-b2b17792,2,b2b-58156,interm_food,unloading,1175,48540,29820,86400,2400,-122.34742449436568,47.62575149012274,1175.0,313100,111900,37.86162708720138,18847.670158240002,pickup-delivery,for-hire
319971,53-db2b9929-,3,b2b-58156,interm_food,loading,2063,54720,0,0,0,-122.28099710007147,47.25855530210914,2063.0,,,37.25509642522245,0.0,pickup-delivery,
319972,53-db2b9930,0,b2b-58157,mfr_goods,loading,2063,39600,0,0,0,-122.28099710007147,47.25855530210914,2063.0,,,0.0,0.0,pickup-delivery,
319973,53-b2b17193,1,b2b-58157,mfr_goods,loading,3062,41640,29040,79200,5400,-122.47242397352196,47.157819043330434,3062.0,230301,327320,16.995574257251498,20113.192870540002,pickup-delivery,for-hire
319974,53-b2b15207,2,b2b-58157,mfr_goods,loading,3210,48600,23100,79200,600,-122.25340588998888,47.13862793439596,3210.0,812900,339990,15.235548771444222,131.99537967,pickup-delivery,for-hire
319975,53-b2b17193,3,b2b-58157,mfr_goods,unloading,2343,54240,34440,86400,1800,-121.72499897789986,47.47514577208227,2343.0,230301,327320,49.37436673484366,20113.192870540002,pickup-delivery,for-hire
319976,53-b2b15207,4,b2b-58157,mfr_goods,unloading,1254,58500,23700,86400,660,-122.29429877289256,47.60758287480897,1254.0,812900,339990,40.73346628081541,131.99537967,pickup-delivery,for-hire
319977,53-db2b9930-,5,b2b-58157,mfr_goods,loading,2063,62700,0,0,0,-122.28099710007147,47.25855530210914,2063.0,,,34.89034341367203,0.0,pickup-delivery,
320082,53-db2b9949,0,b2b-58176,interm_food,loading,1869,34200,0,0,0,-122.31876091969671,47.41901400320448,1869.0,,,0.0,0.0,pickup-delivery,
320083,53-b2b18601,1,b2b-58176,interm_food,loading,2756,36960,33240,79200,960,-122.41885969881712,47.242332846157296,2756.0,Port,111400,18.19121638121156,841.4138463500001,pickup-delivery,for-hire
320084,53-b2b18601,2,b2b-58176,interm_food,unloading,2461,42600,34200,100800,900,-123.01759075021316,47.52478459472021,841.0,Port,111400,45.78209323370591,841.4138463500001,pickup-delivery,for-hire
320085,53-b2b18600,3,b2b-58176,interm_food,loading,2756,48180,31680,79200,5400,-122.41885969881712,47.242332846157296,2756.0,Port,111400,45.78209323370591,27215.5422,pickup-delivery,for-hire
320086,53-b2b18600,4,b2b-58176,interm_food,unloading,2461,58260,37080,100800,8640,-123.01759075021316,47.52478459472021,841.0,Port,111400,45.78209323370591,27215.5422,pickup-delivery,for-hire
320087,53-db2b9949-,5,b2b-58176,interm_food,loading,1869,71340,0,0,0,-122.31876091969671,47.41901400320448,1869.0,,,43.42758660658314,0.0,pickup-delivery,
320126,53-db2b9958,0,b2b-58185,mfr_goods,loading,2175,34200,0,0,0,-122.1294133598061,47.44053632483973,2175.0,,,0.0,0.0,pickup-delivery,
320127,53-b2b14214,1,b2b-58185,mfr_goods,loading,3309,38280,37200,79200,1200,-122.4000097150444,47.28294631513537,3309.0,230301,333415,25.54448906462239,210.92045205000002,pickup-delivery,for-hire
320128,53-b2b14214,2,b2b-58185,mfr_goods,unloading,3895,51540,38400,100800,900,-121.41045972046028,48.1863463367089,4071.0,230301,333415,117.648018568337,210.92045205000002,pickup-delivery,for-hire
320129,53-db2b9958-,3,b2b-58185,mfr_goods,loading,2175,61980,0,0,0,-122.1294133598061,47.44053632483973,2175.0,,,92.9191972101964,0.0,pickup-delivery,
320142,53-db2b9961,0,b2b-58188,bulk,loading,2461,51000,0,0,0,-122.83396278396724,47.55693126244272,2461.0,,,0.0,0.0,pickup-delivery,
320143,53-b2b7483,1,b2b-58188,bulk,loading,3179,55140,3000,68400,5400,-122.80400394373277,47.27276413599254,2669.0,321200,113000,28.9372157153014,23320.544518810002,pickup-delivery,for-hire
320144,53-b2b7483,2,b2b-58188,bulk,unloading,3253,63660,8400,86400,4680,-122.23767800444747,47.21386385513726,3253.0,321200,113000,38.65188033027502,23320.544518810002,pickup-delivery,for-hire
320145,53-db2b9961-,3,b2b-58188,bulk,loading,2461,74280,0,0,0,-122.83396278396724,47.55693126244272,2461.0,,,58.02827416430332,0.0,pickup-delivery,
320228,53-db2b9974,0,b2b-58201,mfr_goods,loading,3179,19200,0,0,0,-122.80400394373277,47.27276413599254,2655.0,,,0.0,0.0,pickup-delivery,
320229,53-b2b15802,1,b2b-58201,mfr_goods,loading,3179,21000,15000,68400,480,-122.80400394373277,47.27276413599254,2654.0,230301,339990,0.2485484,131.99537967,pickup-delivery,for-hire
320230,53-b2b14644,2,b2b-58201,mfr_goods,loading,3179,21480,15600,68400,840,-122.80400394373277,47.27276413599254,2659.0,621200,339114,0.2485484,12.24699399,pickup-delivery,for-hire
320231,53-b2b15802,3,b2b-58201,mfr_goods,unloading,2965,26760,15480,86400,1020,-122.19906790627262,47.09686982976115,2965.0,230301,339990,43.431107556634885,131.99537967,pickup-delivery,for-hire
320232,53-b2b14644,4,b2b-58201,mfr_goods,unloading,2826,30000,16440,86400,1020,-122.45415141686988,47.24563580134797,2826.0,621200,339114,21.965668519324943,12.24699399,pickup-delivery,for-hire
320233,53-db2b9974-,5,b2b-58201,mfr_goods,loading,3179,33360,0,0,0,-122.80400394373277,47.27276413599254,2655.0,,,23.190316558422747,0.0,pickup-delivery,
320308,53-db2b9986,0,b2b-58213,interm_food,loading,2989,31200,0,0,0,-122.24789082179728,47.18455999665592,2989.0,,,0.0,0.0,pickup-delivery,
320309,53-b2b20025,1,b2b-58213,interm_food,loading,2960,33000,33000,79200,900,-122.2206250173236,47.17050528087663,2960.0,Port,111400,1.7065457373255963,841.86743872,pickup-delivery,for-hire
320310,53-b2b20025,2,b2b-58213,interm_food,unloading,2756,35400,33900,86400,1140,-122.39444884764912,47.26217575485862,2756.0,Port,111400,14.873073124421987,841.86743872,pickup-delivery,for-hire
320311,53-b2b20024,3,b2b-58213,interm_food,loading,2960,38040,23460,79200,5400,-122.2206250173236,47.17050528087663,2960.0,Port,111400,14.873073124421987,27215.5422,pickup-delivery,for-hire
320312,53-b2b20024,4,b2b-58213,interm_food,unloading,2756,44940,28860,86400,5100,-122.39444884764912,47.26217575485862,2756.0,Port,111400,14.873073124421987,27215.5422,pickup-delivery,for-hire
320313,53-db2b9986-,5,b2b-58213,interm_food,loading,2989,51540,0,0,0,-122.24789082179728,47.18455999665592,2989.0,,,13.267422651082256,0.0,pickup-delivery,
320328,53-db2b9990,0,b2b-58217,bulk,loading,2989,34800,0,0,0,-122.24789082179728,47.18455999665592,2989.0,,,0.0,0.0,pickup-delivery,
320329,53-b2b6922,1,b2b-58217,bulk,loading,3252,38340,27540,79200,840,-122.2256332869745,47.23870429184972,3252.0,321100,113000,5.038849113839403,23319.183741700002,pickup-delivery,for-hire
320330,53-b2b6922,2,b2b-58217,bulk,unloading,3432,46920,28380,86400,960,-122.2014959583526,47.97241579086079,3432.0,321100,113000,75.79867269574464,23319.183741700002,pickup-delivery,for-hire
320331,53-db2b9990-,3,b2b-58217,bulk,loading,2989,56160,0,0,0,-122.24789082179728,47.18455999665592,2989.0,,,80.83751444220081,0.0,pickup-delivery,
320428,53-db2b10008,0,b2b-58235,mfr_goods,loading,2975,31200,0,0,0,-122.3310018206108,47.17816498980555,2975.0,,,0.0,0.0,pickup-delivery,
320429,53-b2b14561,1,b2b-58235,mfr_goods,loading,2869,34020,23940,79200,1020,-122.475983884433,47.22606429449293,2869.0,713100,339990,9.926010227929044,131.5417873,pickup-delivery,for-hire
320430,53-b2b9373,2,b2b-58235,mfr_goods,loading,3151,36300,28800,79200,300,-122.58695798797385,47.3153364321513,3151.0,230301,334290,12.520016606923312,49.44156833,pickup-delivery,for-hire
320431,53-b2b9373,3,b2b-58235,mfr_goods,unloading,3651,42000,29100,86400,1200,-122.257600306029,47.78584592947255,3651.0,230301,334290,53.06553891451685,49.44156833,pickup-delivery,for-hire
320432,53-b2b14561,4,b2b-58235,mfr_goods,unloading,2273,45300,24960,86400,420,-122.05512632065376,47.641289560867776,2273.0,713100,339990,20.968565228830904,131.5417873,pickup-delivery,for-hire
320433,53-db2b10008-,5,b2b-58235,mfr_goods,loading,2975,50940,0,0,0,-122.3310018206108,47.17816498980555,2975.0,,,50.96636359529664,0.0,pickup-delivery,
320450,53-db2b10012,0,b2b-58239,mfr_goods,loading,2836,33600,0,0,0,-122.44297963543036,47.25015024519183,2836.0,,,0.0,0.0,pickup-delivery,
320451,53-b2b9010,1,b2b-58239,mfr_goods,loading,2834,35520,21360,79200,840,-122.4495774760749,47.25866609598427,2834.0,424200,316000,0.7997593170964176,110.67653828,pickup-delivery,for-hire
320452,53-b2b9023,2,b2b-58239,mfr_goods,loading,2834,38160,38160,79200,780,-122.4495774760749,47.25866609598427,2834.0,424200,316000,0.2485484,110.67653828,pickup-delivery,for-hire
320453,53-b2b9277,3,b2b-58239,mfr_goods,loading,3067,40020,28200,79200,720,-122.50115923972304,47.18334256918614,3067.0,441000,336320,8.317706382160049,48.98797596,pickup-delivery,for-hire
320454,53-b2b10434,4,b2b-58239,mfr_goods,loading,3063,41340,30480,79200,960,-122.43322292473628,47.1541319091457,3063.0,811100,336320,6.295134709198959,48.98797596,pickup-delivery,for-hire
320455,53-b2b10489,5,b2b-58239,mfr_goods,loading,3063,42300,25320,79200,1020,-122.43322292473628,47.1541319091457,3063.0,424400,336320,0.2485484,49.44156833,pickup-delivery,for-hire
320456,53-b2b9010,6,b2b-58239,mfr_goods,unloading,2981,45180,22200,86400,840,-122.27446423588006,47.14671947790469,2981.0,424200,316000,11.273683133884612,110.67653828,pickup-delivery,for-hire
320457,53-b2b9023,7,b2b-58239,mfr_goods,unloading,2981,46020,38940,86400,840,-122.2907296474525,47.15164098020549,2981.0,424200,316000,0.2485484,110.67653828,pickup-delivery,for-hire
320458,53-b2b10714,8,b2b-58239,mfr_goods,loading,2925,48480,27120,79200,600,-122.05665193825013,47.15991153066061,2925.0,624A00,339113,16.321685945561747,12.24699399,pickup-delivery,for-hire
320459,53-b2b10714,9,b2b-58239,mfr_goods,unloading,1590,53940,27720,86400,780,-122.13436967842289,47.630424878555566,1590.0,624A00,339113,47.44879609509551,12.24699399,pickup-delivery,for-hire
320460,53-b2b9277,10,b2b-58239,mfr_goods,unloading,3809,60180,28920,86400,960,-122.1748272945333,48.13533296496355,3809.0,441000,336320,53.09117327246048,48.98797596,pickup-delivery,for-hire
320461,53-b2b10434,11,b2b-58239,mfr_goods,unloading,3809,61140,31440,86400,1200,-122.15029252431636,48.14231607568452,3809.0,811100,336320,0.2485484,48.98797596,pickup-delivery,for-hire
320462,53-b2b10489,12,b2b-58239,mfr_goods,unloading,1647,66300,26340,86400,600,-122.21113465222298,47.64003905498631,1647.0,424400,336320,52.78834160310935,49.44156833,pickup-delivery,for-hire
320463,53-db2b10012-,13,b2b-58239,mfr_goods,loading,2836,69480,0,0,0,-122.44297963543036,47.25015024519183,2836.0,,,41.67001315427676,0.0,pickup-delivery,
320506,53-db2b10020,0,b2b-58247,fuel_fert,loading,2836,45600,0,0,0,-122.44297963543036,47.25015024519183,2836.0,,,0.0,0.0,pickup-delivery,
320507,53-b2b13466,1,b2b-58247,fuel_fert,loading,2870,47580,27000,79200,4620,-122.48874079782676,47.23391275021163,2870.0,230301,324121,3.9129945023164985,12436.59560066,pickup-delivery,for-hire
320508,53-b2b13466,2,b2b-58247,fuel_fert,unloading,1960,54780,31620,86400,6360,-122.171029660373,47.36017572720003,1960.0,230301,324121,25.23671796446948,12436.59560066,pickup-delivery,for-hire
