taz,parkingType,chargingPointType,housingType,propertyType,county,locationX,locationY,parkingZoneId,reservedFor,pricingModel,feeInCents,numStalls,timeRestrictions
,Public,NoCharger,non-res,,,-122.3480146,47.6272132,523072_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3197984,47.623567,523172_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3483786,47.6272144,523194_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3244986,47.6131402,523200_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3476506,47.6272119,523201_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3268898,47.6149054,523203_2,Any,Block,450.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3268942,47.614599,523256_2,Any,Block,450.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.345258,47.6271047,523462_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3472018,47.6271034,523485_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180725,47.6174112,523545_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3245007,47.6133047,523556_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3458539,47.6271069,523601_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180878,47.617868,523622_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180896,47.6179774,523686_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3472739,47.6272133,523809_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180684,47.6171567,523839_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3484522,47.6271078,523879_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3479337,47.6272129,523903_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180937,47.6182428,523928_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3472828,47.6271037,523965_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3579131,47.6254701,523967_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3198031,47.6232631,524000_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3579156,47.6250568,524054_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3580991,47.6236088,524066_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3471117,47.6272128,524075_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.318097,47.6184493,524105_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3245019,47.6133992,524111_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3483382,47.6272143,524154_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3198025,47.6233041,524235_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3466253,47.6272111,524280_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3199677,47.6244296,524300_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3479742,47.627213,524332_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3468888,47.627212,524361_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3197964,47.6236971,524440_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180978,47.6185013,524465_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.345785,47.6271067,524541_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3199635,47.6247119,524585_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.345333,47.627105,524875_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3197978,47.6236094,524973_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3198008,47.6234137,524987_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3321846,47.6068604,524993_2,Any,Block,100.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3454621,47.6271877,525032_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180675,47.6170978,525051_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180961,47.6183973,525085_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3476911,47.627212,525158_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180929,47.6181935,525161_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3197971,47.6236533,525192_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3456918,47.6271063,525325_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3452797,47.6271871,525389_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3580995,47.6235458,525411_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3478933,47.6272127,525432_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3467064,47.6272114,525566_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3199628,47.6247599,525751_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.318074,47.6175028,525754_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180665,47.6170404,525933_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3423681,47.6147145,525935_2,Any,Block,450.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3197929,47.6239257,525964_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3470964,47.6271031,525982_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180732,47.6174563,526090_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3485978,47.6271083,526139_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3244993,47.613195,526196_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.345483,47.6271056,526201_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3483794,47.6271075,526215_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180711,47.6173222,526248_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3580988,47.6236554,526253_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.319965,47.624616,526317_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3470153,47.6271028,526328_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3245028,47.6134678,526346_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.318087,47.6178133,526380_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.345408,47.6271053,526461_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3457053,47.6271886,526519_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180914,47.618095,526602_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3197914,47.6240243,526641_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3200141,47.6214306,526703_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3180718,47.6173674,526812_2,Any,Block,350.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3200154,47.6213431,526833_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3464632,47.6272105,526855_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3197936,47.6238778,526886_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3457864,47.6271889,526983_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3244979,47.6130854,526992_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3197908,47.6240654,527036_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3483066,47.6271073,527110_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3197991,47.6235259,527163_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3200072,47.6218642,527208_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.320008,47.6218177,527232_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3200087,47.6217712,527312_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3200095,47.6217233,527353_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3200102,47.6216741,527401_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.32674,47.6146089,527402_2,Any,Block,450.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.348525,47.627108,527471_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3480551,47.6272133,527477_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3200118,47.6215715,527510_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3245,47.6132498,527561_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3197944,47.6238285,527574_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3465443,47.6272108,527578_2,Any,Block,300.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3200126,47.621525,527589_2,Any,Block,400.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3206344,47.6050709,528092_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3261358,47.6132006,528359_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3208733,47.6069776,528777_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3208728,47.606782,528806_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3206333,47.6048736,529075_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3208729,47.6068299,529205_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
,Public,NoCharger,non-res,,,-122.3208724,47.6066357,529425_2,Any,Block,0.0,1.0,Class2b3Vocational|00:00-24:00;Class456Vocational|00:00-24:00;Class78Vocational|00:00-24:00;Class78Tractor|00:00-24:00
,Public,NoCharger,non-res,,,-122.3208731,47.6068791,529681_2,Any,Block,550.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59
