payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,fleetType
grocery_54,1,ridehail-54,others,unloading,71,50424,25200,79200,300,-122.26789523910084,37.798480286944,71.0,,,3.17514659,pickup-delivery,
grocery_55,0,ridehail-55,others,loading,256,29400,25200,79200,480,-122.1693177,37.7745579,256.0,,,1.81436948,pickup-delivery,
grocery_55,1,ridehail-55,others,unloading,72,30434,25200,79200,180,-122.26183141358185,37.80034085018576,72.0,,,1.81436948,pickup-delivery,
grocery_56,0,ridehail-56,others,loading,161,64200,25200,79200,600,-122.2334657,37.796731,161.0,,,1.81436948,pickup-delivery,
grocery_56,1,ridehail-56,others,unloading,73,64950,25200,79200,360,-122.26522288301696,37.80232387768992,73.0,,,1.81436948,pickup-delivery,
grocery_57,0,ridehail-57,others,loading,1910,42000,25200,79200,480,-122.334094,37.928338,1910.0,,,0.45359237,pickup-delivery,
grocery_57,1,ridehail-57,others,unloading,73,43604,25200,79200,360,-122.26457084196367,37.80068654959344,73.0,,,0.45359237,pickup-delivery,
grocery_58,0,ridehail-58,others,loading,300,59400,25200,79200,300,-122.180895,37.748779,300.0,,,3.17514659,pickup-delivery,
grocery_58,1,ridehail-58,others,unloading,73,60197,25200,79200,480,-122.26446257361316,37.80109267490739,73.0,,,3.17514659,pickup-delivery,
grocery_59,0,ridehail-59,others,loading,1889,66600,25200,79200,420,-122.34771,37.942222,1889.0,,,2.2679618500000003,pickup-delivery,
grocery_59,1,ridehail-59,others,unloading,76,68190,25200,79200,420,-122.26494033389804,37.813891130525874,76.0,,,2.2679618500000003,pickup-delivery,
grocery_60,0,ridehail-60,others,loading,373,40800,25200,79200,540,-122.2886381,37.8809041,373.0,,,3.62873896,pickup-delivery,
grocery_60,1,ridehail-60,others,unloading,77,42000,25200,79200,540,-122.25676529109394,37.82002025585166,77.0,,,3.62873896,pickup-delivery,
grocery_61,0,ridehail-61,others,loading,370,46200,25200,79200,840,-122.26998,37.878768,370.0,,,2.7215542200000002,pickup-delivery,
grocery_61,1,ridehail-61,others,unloading,78,47662,25200,79200,480,-122.25874124906797,37.822644241539095,78.0,,,2.7215542200000002,pickup-delivery,
grocery_62,0,ridehail-62,others,loading,54,58800,25200,79200,900,-122.2937936,37.8111298,54.0,,,4.082331330000001,pickup-delivery,
grocery_62,1,ridehail-62,others,unloading,80,59904,25200,79200,120,-122.25420428424611,37.81757368305145,80.0,,,4.082331330000001,pickup-delivery,
grocery_63,0,ridehail-63,others,loading,63,41400,25200,79200,840,-122.279975,37.81069,63.0,,,1.3607771100000001,pickup-delivery,
grocery_63,1,ridehail-63,others,unloading,80,42375,25200,79200,180,-122.25606245773932,37.81687079923308,80.0,,,1.3607771100000001,pickup-delivery,
grocery_64,0,ridehail-64,others,loading,727,43200,25200,79200,420,-122.066271,37.633418,727.0,,,4.082331330000001,pickup-delivery,
grocery_64,1,ridehail-64,others,unloading,82,45401,25200,79200,240,-122.25500656478782,37.81400261031797,82.0,,,4.082331330000001,pickup-delivery,
grocery_65,0,ridehail-65,others,loading,144,61800,25200,79200,540,-122.2501344,37.7955885,144.0,,,2.2679618500000003,pickup-delivery,
grocery_65,1,ridehail-65,others,unloading,84,62515,25200,79200,360,-122.25988719638715,37.812242549388216,84.0,,,2.2679618500000003,pickup-delivery,
grocery_66,0,ridehail-66,others,loading,300,35400,25200,79200,360,-122.180895,37.748779,300.0,,,4.082331330000001,pickup-delivery,
grocery_66,1,ridehail-66,others,unloading,85,36405,25200,79200,480,-122.25777364063612,37.810320264884176,85.0,,,4.082331330000001,pickup-delivery,
grocery_67,0,ridehail-67,others,loading,1836,60600,25200,79200,420,-122.364068,37.95491,1836.0,,,3.62873896,pickup-delivery,
grocery_67,1,ridehail-67,others,unloading,87,62550,25200,79200,420,-122.25359831082196,37.810232494197486,87.0,,,3.62873896,pickup-delivery,
grocery_68,0,ridehail-68,others,loading,38,60000,25200,79200,660,-122.267346,37.819868,38.0,,,0.90718474,pickup-delivery,
grocery_68,1,ridehail-68,others,unloading,89,60860,25200,79200,360,-122.24309476296808,37.8121325808208,89.0,,,0.90718474,pickup-delivery,
grocery_69,0,ridehail-69,others,loading,666,58200,25200,79200,780,-122.1379,37.6809,666.0,,,2.7215542200000002,pickup-delivery,
grocery_69,1,ridehail-69,others,unloading,91,60325,25200,79200,120,-122.2450576676245,37.81670829146413,91.0,,,2.7215542200000002,pickup-delivery,
grocery_70,0,ridehail-70,others,loading,333,31800,25200,79200,1140,-122.288325,37.804695,333.0,,,0.90718474,pickup-delivery,
grocery_70,1,ridehail-70,others,unloading,94,33211,25200,79200,540,-122.25115507364072,37.81852536166506,94.0,,,0.90718474,pickup-delivery,
grocery_71,0,ridehail-71,others,loading,263,58200,25200,79200,420,-122.1651968,37.7626488,263.0,,,0.90718474,pickup-delivery,
