"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(25, 30]","(-20, -19]","(23129.252, 23582.766]",0.0552167703921264
"(25, 30]","(-20, -19]","(23582.766, 24036.281]",0.0535694098693889
"(25, 30]","(-20, -19]","(24036.281, 24489.796]",0.0535694098693889
"(25, 30]","(-20, -19]","(24489.796, 24943.311]",0.0535694098693889
"(25, 30]","(-20, -19]","(24943.311, 25396.825]",0.0535694098693889
"(25, 30]","(-20, -19]","(25396.825, 25850.34]",0.0535694098693889
"(25, 30]","(-20, -19]","(25850.34, 26303.855]",0.0535694098693889
"(25, 30]","(-20, -19]","(26303.855, 26757.37]",0.0535694098693889
"(25, 30]","(-20, -19]","(26757.37, 27210.884]",0.0535694098693889
"(25, 30]","(-20, -19]","(27210.884, 27664.399]",0.0535694098693889
"(25, 30]","(-20, -19]","(27664.399, 28117.914]",0.053782622257145
"(25, 30]","(-20, -19]","(28117.914, 28571.429]",0.0562580787744401
"(25, 30]","(-20, -19]","(28571.429, 29024.943]",0.0562580787744401
"(25, 30]","(-20, -19]","(29024.943, 29478.458]",0.0576559926651379
"(25, 30]","(-20, -19]","(29478.458, 29931.973]",0.0576559926651379
"(25, 30]","(-20, -19]","(29931.973, 30385.488]",0.0602124925368721
"(25, 30]","(-20, -19]","(30385.488, 30839.002]",0.0602124925368721
"(25, 30]","(-20, -19]","(30839.002, 31292.517]",0.0602124925368721
"(25, 30]","(-20, -19]","(31292.517, 31746.032]",0.0602124925368721
"(25, 30]","(-20, -19]","(31746.032, 32199.546]",0.0600644820938456
"(25, 30]","(-20, -19]","(32199.546, 32653.061]",0.0600644820938456
"(25, 30]","(-20, -19]","(32653.061, 33106.576]",0.0604636206491259
"(25, 30]","(-20, -19]","(33106.576, 33560.091]",0.0611165638297439
"(25, 30]","(-20, -19]","(33560.091, 34013.605]",0.0611165638297439
"(25, 30]","(-20, -19]","(34013.605, 34467.12]",0.0611165638297439
"(25, 30]","(-20, -19]","(34467.12, 34920.635]",0.0612098902789159
